X1,subid,list,game.order,trial.num,word,leftpic,rightpic,game,trial.type,leftpic.type,rightpic.type,side.chosen,pic.chosen,response,date,timestamp,rt,gender,age,language,response_numeric,log_rt,m_log_rt,sd_log_rt,reason_removed
4057,11,2,1,65,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,R,dog_inhib,N,2/19/2019,11:08:00,0.067,NA,35,english,0,-2.703062659591171,NA,NA,bad_rt
4058,11,2,1,66,dog_inhib,dog_pos,dog_inhib,inhibition,inhib,distractor,target,R,dog_inhib,Y,2/19/2019,11:08:00,0.035,NA,35,english,1,-3.3524072174927233,NA,NA,bad_rt
4059,11,2,1,67,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,2/19/2019,11:08:00,0.051,NA,35,english,1,-2.9759296462578115,NA,NA,bad_rt
4060,11,2,1,68,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,R,car_inhib,N,2/19/2019,11:08:00,0.035,NA,35,english,0,-3.3524072174927233,NA,NA,bad_rt
4061,11,2,1,69,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,2/19/2019,11:08:00,0.046,NA,35,english,1,-3.079113882493042,NA,NA,bad_rt
4062,11,2,1,70,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,R,car_inhib,N,2/19/2019,11:08:00,0.051,NA,35,english,0,-2.9759296462578115,NA,NA,bad_rt
4063,11,2,1,71,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,2/19/2019,11:08:00,0.083,NA,35,english,1,-2.488914671185539,NA,NA,bad_rt
4064,11,2,1,72,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,R,car_inhib,N,2/19/2019,11:08:00,0.085,NA,35,english,0,-2.4651040224918206,NA,NA,bad_rt
4065,11,2,1,73,car_inhib,car_inhib,car_pos,inhibition,inhib,target,distractor,R,car_pos,N,2/19/2019,11:08:00,0.074,NA,35,english,0,-2.6036901857779675,NA,NA,bad_rt
4066,11,2,1,74,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,R,apple_inhib,N,2/19/2019,11:08:00,0.108,NA,35,english,0,-2.2256240518579173,NA,NA,bad_rt
4067,11,2,1,75,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,2/19/2019,11:08:00,0.09,NA,35,english,1,-2.4079456086518722,NA,NA,bad_rt
4068,11,2,1,76,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,2/19/2019,11:08:00,0.082,NA,35,english,1,-2.501036031717884,NA,NA,bad_rt
4069,11,2,1,77,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,R,apple_inhib,N,2/19/2019,11:08:00,0.068,NA,35,english,0,-2.6882475738060303,NA,NA,bad_rt
4070,11,2,1,78,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,2/19/2019,11:08:00,0.075,NA,35,english,1,-2.5902671654458267,NA,NA,bad_rt
4071,11,2,1,79,apple_inhib,apple_pos,apple_inhib,inhibition,inhib,distractor,target,R,apple_inhib,Y,2/19/2019,11:08:00,0.079,NA,35,english,1,-2.5383074265151158,NA,NA,bad_rt
4072,11,2,1,80,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,2/19/2019,11:08:00,0.054,NA,35,english,1,-2.9187712324178627,NA,NA,bad_rt
4073,11,2,1,81,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,R,car_inhib,N,2/19/2019,11:08:00,0.06,NA,35,english,0,-2.8134107167600364,NA,NA,bad_rt
4074,11,2,1,82,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,2/19/2019,11:08:00,0.061,NA,35,english,1,-2.796881414808826,NA,NA,bad_rt
4075,11,2,1,83,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,R,car_inhib,N,2/19/2019,11:08:00,0.085,NA,35,english,0,-2.4651040224918206,NA,NA,bad_rt
4076,11,2,1,84,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,R,car_inhib,N,2/19/2019,11:08:00,0.051,NA,35,english,0,-2.9759296462578115,NA,NA,bad_rt
4077,11,2,1,85,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,2/19/2019,11:08:00,0.052,NA,35,english,1,-2.9565115604007097,NA,NA,bad_rt
4078,11,2,1,86,car_inhib,car_pos,car_inhib,inhibition,inhib,distractor,target,R,car_inhib,Y,2/19/2019,11:08:00,0.085,NA,35,english,1,-2.4651040224918206,NA,NA,bad_rt
4079,11,2,1,87,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,R,bird_inhib,N,2/19/2019,11:08:00,0.076,NA,35,english,0,-2.577021938695806,NA,NA,bad_rt
4080,11,2,1,88,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,R,bird_inhib,N,2/19/2019,11:08:00,0.085,NA,35,english,0,-2.4651040224918206,NA,NA,bad_rt
4081,11,2,1,89,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,2/19/2019,11:08:00,0.068,NA,35,english,1,-2.6882475738060303,NA,NA,bad_rt
4082,11,2,1,90,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,2/19/2019,11:08:00,0.074,NA,35,english,1,-2.6036901857779675,NA,NA,bad_rt
4083,11,2,1,91,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,2/19/2019,11:08:00,0.068,NA,35,english,1,-2.6882475738060303,NA,NA,bad_rt
4084,11,2,1,92,bird_inhib,bird_inhib,bird_pos,inhibition,inhib,target,distractor,R,bird_pos,N,2/19/2019,11:08:00,0.084,NA,35,english,0,-2.4769384801388235,NA,NA,bad_rt
4085,11,2,1,93,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,2/19/2019,11:08:00,0.1,NA,35,english,1,-2.3025850929940455,NA,NA,bad_rt
4086,11,2,1,94,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,2/19/2019,11:08:00,0.068,NA,35,english,1,-2.6882475738060303,NA,NA,bad_rt
4087,11,2,1,95,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,R,dog_inhib,N,2/19/2019,11:08:00,0.084,NA,35,english,0,-2.4769384801388235,NA,NA,bad_rt
4088,11,2,1,96,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,R,dog_inhib,N,2/19/2019,11:08:00,0.067,NA,35,english,0,-2.703062659591171,NA,NA,bad_rt
4089,11,2,1,97,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,R,dog_inhib,N,2/19/2019,11:08:00,0.05,NA,35,english,0,-2.995732273553991,NA,NA,bad_rt
4090,11,2,1,98,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,2/19/2019,11:08:00,0.107,NA,35,english,1,-2.234926444520231,NA,NA,bad_rt
4091,11,2,1,99,dog_inhib,dog_inhib,dog_pos,inhibition,inhib,target,distractor,R,dog_pos,N,2/19/2019,11:08:00,0.082,NA,35,english,0,-2.501036031717884,NA,NA,bad_rt
4092,11,2,1,100,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,R,apple_inhib,N,2/19/2019,11:08:00,0.068,NA,35,english,0,-2.6882475738060303,NA,NA,bad_rt
4093,11,2,1,101,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,R,apple_inhib,N,2/19/2019,11:08:00,0.076,NA,35,english,0,-2.577021938695806,NA,NA,bad_rt
4094,11,2,1,102,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,R,apple_inhib,N,2/19/2019,11:08:00,0.036,NA,35,english,0,-3.3242363405260273,NA,NA,bad_rt
4095,11,2,1,103,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,R,apple_inhib,N,2/19/2019,11:08:00,0.06,NA,35,english,0,-2.8134107167600364,NA,NA,bad_rt
4096,11,2,1,104,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,2/19/2019,11:08:00,0.053,NA,35,english,1,-2.9374633654300153,NA,NA,bad_rt
4097,11,2,1,105,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,2/19/2019,11:08:00,0.069,NA,35,english,1,-2.6736487743848776,NA,NA,bad_rt
4098,11,2,1,106,apple_inhib,apple_pos,apple_inhib,inhibition,inhib,distractor,target,R,apple_inhib,Y,2/19/2019,11:08:00,0.051,NA,35,english,1,-2.9759296462578115,NA,NA,bad_rt
4099,11,2,1,107,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,R,flower_inhib,N,2/19/2019,11:08:00,0.057,NA,35,english,0,-2.864704011147587,NA,NA,bad_rt
4100,11,2,1,108,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,R,flower_inhib,N,2/19/2019,11:08:00,0.054,NA,35,english,0,-2.9187712324178627,NA,NA,bad_rt
4101,11,2,1,109,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,2/19/2019,11:08:00,0.054,NA,35,english,1,-2.9187712324178627,NA,NA,bad_rt
4102,11,2,1,110,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,R,flower_inhib,N,2/19/2019,11:08:00,0.059,NA,35,english,0,-2.8302178350764176,NA,NA,bad_rt
4103,11,2,1,111,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,R,flower_inhib,N,2/19/2019,11:08:00,0.06,NA,35,english,0,-2.8134107167600364,NA,NA,bad_rt
4104,11,2,1,112,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,R,flower_inhib,N,2/19/2019,11:08:00,0.056,NA,35,english,0,-2.8824035882469876,NA,NA,bad_rt
4105,11,2,1,113,flower_inhib,flower_pos,flower_inhib,inhibition,inhib,distractor,target,R,flower_inhib,Y,2/19/2019,11:08:00,0.07,NA,35,english,1,-2.659260036932778,NA,NA,bad_rt
4106,11,2,1,114,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,R,teddybear_inhib,N,2/19/2019,11:08:00,0.064,NA,35,english,0,-2.7488721956224653,NA,NA,bad_rt
4107,11,2,1,115,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,R,teddybear_inhib,N,2/19/2019,11:08:00,0.076,NA,35,english,0,-2.577021938695806,NA,NA,bad_rt
4108,11,2,1,116,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,R,teddybear_inhib,N,2/19/2019,11:08:00,0.106,NA,35,english,0,-2.24431618487007,NA,NA,bad_rt
4109,11,2,1,117,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,R,teddybear_inhib,N,2/19/2019,11:08:00,0.049,NA,35,english,0,-3.0159349808715104,NA,NA,bad_rt
4110,11,2,1,118,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,R,teddybear_inhib,N,2/19/2019,11:08:00,0.094,NA,35,english,0,-2.364460496712133,NA,NA,bad_rt
4111,11,2,1,119,teddybear_inhib,teddybear_pos,teddybear_inhib,inhibition,inhib,distractor,target,R,teddybear_inhib,Y,2/19/2019,11:08:00,0.04,NA,35,english,1,-3.2188758248682006,NA,NA,bad_rt
4112,11,2,1,120,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,R,cat_inhib,N,2/19/2019,11:08:00,0.116,NA,35,english,0,-2.1541650878757723,NA,NA,bad_rt
4113,11,2,1,121,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,2/19/2019,11:08:00,0.099,NA,35,english,1,-2.312635428847547,NA,NA,bad_rt
4114,11,2,1,122,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,R,cat_inhib,N,2/19/2019,11:08:00,0.099,NA,35,english,0,-2.312635428847547,NA,NA,bad_rt
4119,11,2,1,127,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,2/19/2019,11:08:00,0.076,NA,35,english,1,-2.577021938695806,NA,NA,bad_rt
4120,11,2,1,128,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,R,lamp_inhib,N,2/19/2019,11:08:00,0.13,NA,35,english,0,-2.0402208285265546,NA,NA,bad_rt
4121,11,2,1,129,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,R,lamp_inhib,N,2/19/2019,11:08:00,0.074,NA,35,english,0,-2.6036901857779675,NA,NA,bad_rt
4122,11,2,1,130,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,R,lamp_inhib,N,2/19/2019,11:08:00,0.075,NA,35,english,0,-2.5902671654458267,NA,NA,bad_rt
4123,11,2,1,131,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,2/19/2019,11:08:00,0.092,NA,35,english,1,-2.385966701933097,NA,NA,bad_rt
4124,11,2,1,132,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,2/19/2019,11:08:00,0.116,NA,35,english,1,-2.1541650878757723,NA,NA,bad_rt
4125,11,2,1,133,lamp_inhib,lamp_pos,lamp_inhib,inhibition,inhib,distractor,target,L,lamp_pos,N,2/19/2019,11:08:00,0.074,NA,35,english,0,-2.6036901857779675,NA,NA,bad_rt
4126,11,2,1,134,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,L,bicycle_pos,Y,2/19/2019,11:08:00,0.035,NA,35,english,1,-3.3524072174927233,NA,NA,bad_rt
4127,11,2,1,135,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,L,bicycle_pos,Y,2/19/2019,11:08:00,0.101,NA,35,english,1,-2.2926347621408776,NA,NA,bad_rt
4129,11,2,1,137,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,2/19/2019,11:08:00,0.09,NA,35,english,1,-2.4079456086518722,NA,NA,bad_rt
4130,11,2,1,138,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,R,bicycle_inhib,N,2/19/2019,11:08:00,0.057,NA,35,english,0,-2.864704011147587,NA,NA,bad_rt
4131,11,2,1,139,bicycle_inhib,bicycle_pos,bicycle_inhib,inhibition,inhib,distractor,target,R,bicycle_inhib,Y,2/19/2019,11:08:00,0.084,NA,35,english,1,-2.4769384801388235,NA,NA,bad_rt
4132,11,2,1,140,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,2/19/2019,11:08:00,0.1,NA,35,english,1,-2.3025850929940455,NA,NA,bad_rt
4133,11,2,1,141,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,2/19/2019,11:08:00,0.067,NA,35,english,1,-2.703062659591171,NA,NA,bad_rt
4134,11,2,1,142,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,R,cup_inhib,N,2/19/2019,11:08:00,0.098,NA,35,english,0,-2.322787800311565,NA,NA,bad_rt
4135,11,2,1,143,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,R,cup_inhib,N,2/19/2019,11:08:00,0.09,NA,35,english,0,-2.4079456086518722,NA,NA,bad_rt
4136,11,2,1,144,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,R,cup_inhib,N,2/19/2019,11:08:00,0.068,NA,35,english,0,-2.6882475738060303,NA,NA,bad_rt
4138,11,2,1,146,cup_inhib,cup_inhib,cup_pos,inhibition,inhib,target,distractor,R,cup_pos,N,2/19/2019,11:08:00,0.027,NA,35,english,0,-3.611918412977808,NA,NA,bad_rt
4139,11,2,1,109,cup_neg,cup_pos,cup_neg,negation,negative,distractor,target,R,cup_neg,Y,2/19/2019,11:08:00,0.09000000000000069,NA,35,english,1,-2.4079456086518642,NA,NA,bad_rt
4140,11,2,1,110,cat_pos,cat_pos,cat_neg,negation,positive,target,distractor,R,cat_neg,N,2/19/2019,11:08:00,0.042,NA,35,english,0,-3.170085660698769,NA,NA,bad_rt
4141,11,2,1,111,banana_neg,banana_neg,banana_pos,negation,negative,target,distractor,R,banana_pos,N,2/19/2019,11:08:00,0.076000000000001,NA,35,english,0,-2.577021938695793,NA,NA,bad_rt
4142,11,2,1,112,bird_neg,bird_pos,bird_neg,negation,negative,distractor,target,L,bird_pos,N,2/19/2019,11:08:00,0.0289999999999998,NA,35,english,0,-3.5404594489956698,NA,NA,bad_rt
4143,11,2,1,113,apple_neg,apple_pos,apple_neg,negation,negative,distractor,target,L,apple_pos,N,2/19/2019,11:08:00,0.047999999999997794,NA,35,english,0,-3.036554268074292,NA,NA,bad_rt
4144,11,2,1,114,car_neg,car_pos,car_neg,negation,negative,distractor,target,L,car_pos,N,2/19/2019,11:08:00,0.102,NA,35,english,0,-2.282782465697866,NA,NA,bad_rt
4145,11,2,1,115,lamp_pos,lamp_pos,lamp_neg,negation,positive,target,distractor,L,lamp_pos,Y,2/19/2019,11:08:00,0.02,NA,35,english,1,-3.912023005428146,NA,NA,bad_rt
4146,11,2,1,116,dog_pos,dog_neg,dog_pos,negation,positive,distractor,target,L,dog_neg,N,2/19/2019,11:08:00,0.034,NA,35,english,0,-3.3813947543659757,NA,NA,bad_rt
4147,11,2,1,117,bicycle_pos,bicycle_neg,bicycle_pos,negation,positive,distractor,target,L,bicycle_neg,N,2/19/2019,11:08:00,0.009,NA,35,english,0,-4.710530701645918,NA,NA,bad_rt
4148,11,2,1,118,cookie_neg,cookie_pos,cookie_neg,negation,negative,distractor,target,L,cookie_pos,N,2/19/2019,11:08:00,0.0200000000000005,NA,35,english,0,-3.912023005428121,NA,NA,bad_rt
4149,11,2,1,119,teddybear_neg,teddybear_pos,teddybear_neg,negation,negative,distractor,target,R,teddybear_neg,Y,2/19/2019,11:08:00,0.14799999999999802,NA,35,english,1,-1.9105430052180354,NA,NA,bad_rt
4150,11,2,1,120,flower_pos,flower_neg,flower_pos,negation,positive,distractor,target,R,flower_pos,Y,2/19/2019,11:08:00,0.044,NA,35,english,1,-3.123565645063876,NA,NA,bad_rt
4152,11,2,1,2,bicycle_implic,bicycle_control,bicycle_implic,implicature,implicature,distractor,target,L,bicycle_control,N,2/19/2019,11:08:00,0.107,NA,35,english,0,-2.234926444520231,NA,NA,bad_rt
4153,11,2,1,3,cup_implic,cup_control,cup_implic,implicature,implicature,distractor,target,L,cup_control,N,2/19/2019,11:08:00,0.115,NA,35,english,0,-2.162823150618887,NA,NA,bad_rt
4154,11,2,1,4,teddybear_implic,teddybear_implic,teddybear_control,implicature,implicature,target,distractor,L,teddybear_implic,Y,2/19/2019,11:08:00,0.102,NA,35,english,1,-2.282782465697866,NA,NA,bad_rt
4155,11,2,1,5,bird_implic,bird_implic,bird_control,implicature,implicature,target,distractor,L,bird_implic,Y,2/19/2019,11:08:00,0.164,NA,35,english,1,-1.8078888511579385,NA,NA,bad_rt
4156,11,2,1,6,apple_implic,apple_implic,apple_control,implicature,implicature,target,distractor,L,apple_implic,Y,2/19/2019,11:08:00,0.102,NA,35,english,1,-2.282782465697866,NA,NA,bad_rt
4157,11,2,1,7,dog_implic,dog_implic,dog_control,implicature,implicature,target,distractor,L,dog_implic,Y,2/19/2019,11:08:00,0.108,NA,35,english,1,-2.2256240518579173,NA,NA,bad_rt
4158,11,2,1,8,cookie_control,cookie_foil,cookie_control,implicature,unambiguous,distractor,target,L,cookie_foil,N,2/19/2019,11:08:00,0.096,NA,35,english,0,-2.3434070875143007,NA,NA,bad_rt
4159,11,2,1,9,banana_control,banana_foil,banana_control,implicature,unambiguous,distractor,target,L,banana_foil,N,2/19/2019,11:08:00,0.058,NA,35,english,0,-2.8473122684357177,NA,NA,bad_rt
4160,11,2,1,10,flower_implic,flower_implic,flower_control,implicature,implicature,target,distractor,L,flower_implic,Y,2/19/2019,11:08:00,0.075,NA,35,english,1,-2.5902671654458267,NA,NA,bad_rt
4161,11,2,1,11,car_implic,car_control,car_implic,implicature,implicature,distractor,target,L,car_control,N,2/19/2019,11:08:00,0.06,NA,35,english,0,-2.8134107167600364,NA,NA,bad_rt
4162,11,2,1,12,lamp_control,lamp_foil,lamp_control,implicature,unambiguous,distractor,target,L,lamp_foil,N,2/19/2019,11:08:00,0.076,NA,35,english,0,-2.577021938695806,NA,NA,bad_rt
4163,11,2,1,13,apple_control,apple_control,apple_foil,implicature,unambiguous,target,distractor,L,apple_control,Y,2/19/2019,11:08:00,0.078,NA,35,english,1,-2.551046452292545,NA,NA,bad_rt
4164,11,2,1,14,dog_control,dog_foil,dog_control,implicature,unambiguous,distractor,target,L,dog_foil,N,2/19/2019,11:08:00,0.056,NA,35,english,0,-2.8824035882469876,NA,NA,bad_rt
4165,11,2,1,15,cup_control,cup_control,cup_foil,implicature,unambiguous,target,distractor,L,cup_control,Y,2/19/2019,11:08:00,0.093,NA,35,english,1,-2.375155785828881,NA,NA,bad_rt
4166,11,2,1,16,teddybear_control,teddybear_foil,teddybear_control,implicature,unambiguous,distractor,target,L,teddybear_foil,N,2/19/2019,11:08:00,0.084,NA,35,english,0,-2.4769384801388235,NA,NA,bad_rt
4167,11,2,1,17,bicycle_control,bicycle_control,bicycle_foil,implicature,unambiguous,target,distractor,L,bicycle_control,Y,2/19/2019,11:08:00,0.075,NA,35,english,1,-2.5902671654458267,NA,NA,bad_rt
4168,11,2,1,18,flower_control,flower_control,flower_foil,implicature,unambiguous,target,distractor,L,flower_control,Y,2/19/2019,11:08:00,0.075,NA,35,english,1,-2.5902671654458267,NA,NA,bad_rt
4169,11,2,1,19,cat_control,cat_control,cat_foil,implicature,unambiguous,target,distractor,L,cat_control,Y,2/19/2019,11:08:00,0.075,NA,35,english,1,-2.5902671654458267,NA,NA,bad_rt
4170,11,2,1,20,car_implic,car_control,car_implic,implicature,implicature,distractor,target,L,car_control,N,2/19/2019,11:08:00,0.098,NA,35,english,0,-2.322787800311565,NA,NA,bad_rt
4171,11,2,1,21,lamp_control,lamp_control,lamp_foil,implicature,unambiguous,target,distractor,L,lamp_control,Y,2/19/2019,11:08:00,0.081,NA,35,english,1,-2.513306124309698,NA,NA,bad_rt
4172,11,2,1,22,banana_implic,banana_implic,banana_control,implicature,implicature,target,distractor,L,banana_implic,Y,2/19/2019,11:08:00,0.058,NA,35,english,1,-2.8473122684357177,NA,NA,bad_rt
4173,11,2,1,23,bird_implic,bird_control,bird_implic,implicature,implicature,distractor,target,L,bird_control,N,2/19/2019,11:08:00,0.067,NA,35,english,0,-2.703062659591171,NA,NA,bad_rt
4174,11,2,1,23,flower_neg,flower_pos,flower_neg,negation,negative,distractor,target,R,flower_neg,Y,2/19/2019,11:08:00,0.174000000000001,NA,35,english,1,-1.7486999797676024,NA,NA,bad_rt
4175,11,2,1,24,teddybear_pos,teddybear_pos,teddybear_neg,negation,positive,target,distractor,R,teddybear_neg,N,2/19/2019,11:08:00,0.026,NA,35,english,0,-3.649658740960655,NA,NA,bad_rt
4176,11,2,1,25,lamp_pos,lamp_pos,lamp_neg,negation,positive,target,distractor,R,lamp_neg,N,2/19/2019,11:08:00,0.045,NA,35,english,0,-3.101092789211817,NA,NA,bad_rt
4177,11,2,1,26,flower_pos,flower_neg,flower_pos,negation,positive,distractor,target,R,flower_pos,Y,2/19/2019,11:08:00,0.027,NA,35,english,1,-3.611918412977808,NA,NA,bad_rt
4178,11,2,1,27,bicycle_pos,bicycle_pos,bicycle_neg,negation,positive,target,distractor,L,bicycle_pos,Y,2/19/2019,11:08:00,0.059,NA,35,english,1,-2.8302178350764176,NA,NA,bad_rt
4179,11,2,1,28,dog_pos,dog_neg,dog_pos,negation,positive,distractor,target,L,dog_neg,N,2/19/2019,11:08:00,0.133,NA,35,english,0,-2.017406150760383,NA,NA,bad_rt
4180,11,2,1,29,cup_neg,cup_neg,cup_pos,negation,negative,target,distractor,L,cup_neg,Y,2/19/2019,11:08:00,0.0670000000000007,NA,35,english,1,-2.7030626595911604,NA,NA,bad_rt
4181,11,2,1,30,apple_neg,apple_neg,apple_pos,negation,negative,target,distractor,L,apple_neg,Y,2/19/2019,11:08:00,0.132999999999998,NA,35,english,1,-2.017406150760398,NA,NA,bad_rt
4182,11,2,1,31,cookie_neg,cookie_neg,cookie_pos,negation,negative,target,distractor,L,cookie_neg,Y,2/19/2019,11:08:00,0.0200000000000005,NA,35,english,1,-3.912023005428121,NA,NA,bad_rt
4183,11,2,1,32,teddybear_pos,teddybear_pos,teddybear_neg,negation,positive,target,distractor,L,teddybear_pos,Y,2/19/2019,11:08:00,0.05,NA,35,english,1,-2.995732273553991,NA,NA,bad_rt
4185,11,2,1,34,cat_pos,cat_neg,cat_pos,negation,positive,distractor,target,L,cat_neg,N,2/19/2019,11:08:00,0.064,NA,35,english,0,-2.7488721956224653,NA,NA,bad_rt
4186,11,2,1,35,banana_pos,banana_pos,banana_neg,negation,positive,target,distractor,L,banana_pos,Y,2/19/2019,11:08:00,0.095,NA,35,english,1,-2.353878387381596,NA,NA,bad_rt
4187,11,2,1,36,car_pos,car_pos,car_neg,negation,positive,target,distractor,L,car_pos,Y,2/19/2019,11:08:00,0.062,NA,35,english,1,-2.7806208939370456,NA,NA,bad_rt
4188,11,2,1,37,car_pos,car_pos,car_neg,negation,positive,target,distractor,L,car_pos,Y,2/19/2019,11:08:00,0.075,NA,35,english,1,-2.5902671654458267,NA,NA,bad_rt
4189,11,2,1,38,banana_pos,banana_pos,banana_neg,negation,positive,target,distractor,L,banana_pos,Y,2/19/2019,11:08:00,0.044,NA,35,english,1,-3.123565645063876,NA,NA,bad_rt
