X1,subid,list,game.order,trial.num,word,leftpic,rightpic,game,trial.type,leftpic.type,rightpic.type,side.chosen,pic.chosen,response,date,timestamp,rt,response_numeric,log_rt,m_log_rt,sd_log_rt
5852,14,1,6,60,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,7/24/2015,11:21:00,0.406,1,-0.9014021193804044,-0.23752603141136527,0.3746167648693195
5853,14,1,6,61,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,L,lamp_inhib,N,7/24/2015,11:21:00,0.273,0,-1.2982834837971773,-0.23752603141136527,0.3746167648693195
5854,14,1,6,62,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,7/24/2015,11:21:00,0.513,1,-0.6674794338113675,-0.23752603141136527,0.3746167648693195
5855,14,1,6,63,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,7/24/2015,11:21:00,0.46,1,-0.7765287894989963,-0.23752603141136527,0.3746167648693195
5856,14,1,6,64,lamp_inhib,lamp_pos,lamp_inhib,inhibition,inhib,distractor,target,R,lamp_inhib,Y,7/24/2015,11:21:00,0.716,1,-0.3340751120214915,-0.23752603141136527,0.3746167648693195
5857,14,1,6,65,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/24/2015,11:21:00,0.779,1,-0.24974423311138874,-0.23752603141136527,0.3746167648693195
5858,14,1,6,66,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/24/2015,11:21:00,0.467,1,-0.7614260213132397,-0.23752603141136527,0.3746167648693195
5859,14,1,6,67,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,7/24/2015,11:21:00,0.444,1,-0.8119307165499123,-0.23752603141136527,0.3746167648693195
5860,14,1,6,68,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,7/24/2015,11:21:00,0.383,1,-0.959720289801491,-0.23752603141136527,0.3746167648693195
5861,14,1,6,69,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,7/24/2015,11:21:00,0.454,1,-0.789658080940789,-0.23752603141136527,0.3746167648693195
5862,14,1,6,70,bird_inhib,bird_inhib,bird_pos,inhibition,inhib,target,distractor,R,bird_pos,N,7/24/2015,11:21:00,0.423,0,-0.8603830999358592,-0.23752603141136527,0.3746167648693195
5863,14,1,6,71,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,L,cup_pos,Y,7/24/2015,11:21:00,0.909,1,-0.09541018480465818,-0.23752603141136527,0.3746167648693195
5864,14,1,6,72,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,7/24/2015,11:21:00,0.446,1,-0.807436326962073,-0.23752603141136527,0.3746167648693195
5865,14,1,6,73,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,L,cup_pos,Y,7/24/2015,11:21:00,0.365,1,-1.0078579253996456,-0.23752603141136527,0.3746167648693195
5866,14,1,6,74,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,L,cup_pos,Y,7/24/2015,11:21:00,0.474,1,-0.7465479572870606,-0.23752603141136527,0.3746167648693195
5867,14,1,6,75,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,L,cup_pos,Y,7/24/2015,11:21:00,0.465,1,-0.7657178733947807,-0.23752603141136527,0.3746167648693195
5868,14,1,6,76,cup_inhib,cup_inhib,cup_pos,inhibition,inhib,target,distractor,R,cup_pos,N,7/24/2015,11:21:00,0.419,0,-0.8698843590599994,-0.23752603141136527,0.3746167648693195
5869,14,1,6,77,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/24/2015,11:21:00,0.778,1,-0.2510287548037454,-0.23752603141136527,0.3746167648693195
5870,14,1,6,78,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/24/2015,11:21:00,0.57,1,-0.5621189181535413,-0.23752603141136527,0.3746167648693195
5871,14,1,6,79,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/24/2015,11:21:00,0.33,1,-1.1086626245216111,-0.23752603141136527,0.3746167648693195
5872,14,1,6,80,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,R,cookie_pos,Y,7/24/2015,11:21:00,0.562,1,-0.5762534290884459,-0.23752603141136527,0.3746167648693195
5873,14,1,6,81,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/24/2015,11:21:00,0.381,1,-0.9649559038554361,-0.23752603141136527,0.3746167648693195
5874,14,1,6,82,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,R,cookie_pos,Y,7/24/2015,11:21:00,0.478,1,-0.7381445464906811,-0.23752603141136527,0.3746167648693195
5875,14,1,6,83,cookie_inhib,cookie_inhib,cookie_pos,inhibition,inhib,target,distractor,L,cookie_inhib,Y,7/24/2015,11:21:00,0.722,1,-0.32573014008931084,-0.23752603141136527,0.3746167648693195
5876,14,1,6,84,banana_pos,banana_inhib,banana_pos,inhibition,control,distractor,target,R,banana_pos,Y,7/24/2015,11:21:00,0.861,1,-0.14966077455440627,-0.23752603141136527,0.3746167648693195
5877,14,1,6,85,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,7/24/2015,11:21:00,0.557,1,-0.5851900390548529,-0.23752603141136527,0.3746167648693195
5878,14,1,6,86,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,7/24/2015,11:21:00,0.647,1,-0.43540898448123644,-0.23752603141136527,0.3746167648693195
5879,14,1,6,87,banana_pos,banana_inhib,banana_pos,inhibition,control,distractor,target,R,banana_pos,Y,7/24/2015,11:21:00,0.614,1,-0.4877603508349946,-0.23752603141136527,0.3746167648693195
5880,14,1,6,88,banana_pos,banana_inhib,banana_pos,inhibition,control,distractor,target,R,banana_pos,Y,7/24/2015,11:21:00,0.461,1,-0.7743572359854884,-0.23752603141136527,0.3746167648693195
5881,14,1,6,89,banana_inhib,banana_pos,banana_inhib,inhibition,inhib,distractor,target,L,banana_pos,N,7/24/2015,11:21:00,0.462,0,-0.7721903879003982,-0.23752603141136527,0.3746167648693195
5882,14,1,6,90,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,L,cup_pos,Y,7/24/2015,11:21:00,1.12,1,0.11332868530700327,-0.23752603141136527,0.3746167648693195
5883,14,1,6,91,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,L,cup_pos,Y,7/24/2015,11:21:00,0.371,1,-0.991553216374702,-0.23752603141136527,0.3746167648693195
5884,14,1,6,92,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,7/24/2015,11:21:00,0.485,1,-0.7236063880446539,-0.23752603141136527,0.3746167648693195
5885,14,1,6,93,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,L,cup_pos,Y,7/24/2015,11:21:00,0.356,1,-1.0328245481301066,-0.23752603141136527,0.3746167648693195
5886,14,1,6,94,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,L,cup_pos,Y,7/24/2015,11:21:00,0.429,1,-0.8462983600541201,-0.23752603141136527,0.3746167648693195
5887,14,1,6,95,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,7/24/2015,11:21:00,0.367,1,-1.0023934309275668,-0.23752603141136527,0.3746167648693195
5888,14,1,6,96,cup_inhib,cup_inhib,cup_pos,inhibition,inhib,target,distractor,R,cup_pos,N,7/24/2015,11:21:00,0.52,0,-0.6539264674066639,-0.23752603141136527,0.3746167648693195
5889,14,1,6,97,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,7/24/2015,11:21:00,0.741,1,-0.2997546536860502,-0.23752603141136527,0.3746167648693195
5890,14,1,6,98,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,7/24/2015,11:21:00,0.591,1,-0.5259392615760389,-0.23752603141136527,0.3746167648693195
5891,14,1,6,99,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,L,bicycle_pos,Y,7/24/2015,11:21:00,0.46,1,-0.7765287894989963,-0.23752603141136527,0.3746167648693195
5892,14,1,6,100,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,7/24/2015,11:21:00,0.543,1,-0.6106459590482015,-0.23752603141136527,0.3746167648693195
5893,14,1,6,101,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,L,bicycle_pos,Y,7/24/2015,11:21:00,0.42,1,-0.8675005677047231,-0.23752603141136527,0.3746167648693195
5894,14,1,6,102,bicycle_inhib,bicycle_inhib,bicycle_pos,inhibition,inhib,target,distractor,L,bicycle_inhib,Y,7/24/2015,11:21:00,0.734,1,-0.3092462503676215,-0.23752603141136527,0.3746167648693195
5895,14,1,6,103,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/24/2015,11:21:00,0.638,1,-0.44941699563734716,-0.23752603141136527,0.3746167648693195
5896,14,1,6,104,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,7/24/2015,11:21:00,0.42,1,-0.8675005677047231,-0.23752603141136527,0.3746167648693195
5897,14,1,6,105,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,7/24/2015,11:21:00,0.453,1,-0.791863153499103,-0.23752603141136527,0.3746167648693195
5898,14,1,6,106,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/24/2015,11:21:00,0.463,1,-0.770028224895903,-0.23752603141136527,0.3746167648693195
5899,14,1,6,107,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/24/2015,11:21:00,0.522,1,-0.6500876910994983,-0.23752603141136527,0.3746167648693195
5900,14,1,6,108,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,7/24/2015,11:21:00,0.493,1,-0.707246104939447,-0.23752603141136527,0.3746167648693195
5901,14,1,6,109,lamp_inhib,lamp_pos,lamp_inhib,inhibition,inhib,distractor,target,R,lamp_inhib,Y,7/24/2015,11:21:00,0.516,1,-0.6616485135005743,-0.23752603141136527,0.3746167648693195
5902,14,1,6,110,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,L,cat_inhib,N,7/24/2015,11:21:00,0.603,0,-0.5058380822549516,-0.23752603141136527,0.3746167648693195
5903,14,1,6,111,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,R,cat_inhib,N,7/24/2015,11:21:00,0.645,0,-0.43850496218636453,-0.23752603141136527,0.3746167648693195
5904,14,1,6,112,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,L,cat_pos,Y,7/24/2015,11:21:00,0.489,1,-0.715392789507265,-0.23752603141136527,0.3746167648693195
5905,14,1,6,113,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,L,cat_pos,Y,7/24/2015,11:21:00,0.446,1,-0.807436326962073,-0.23752603141136527,0.3746167648693195
5906,14,1,6,114,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,L,cat_pos,Y,7/24/2015,11:21:00,0.476,1,-0.7423374247507171,-0.23752603141136527,0.3746167648693195
5907,14,1,6,115,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,L,cat_pos,Y,7/24/2015,11:21:00,0.437,1,-0.8278220838865469,-0.23752603141136527,0.3746167648693195
5908,14,1,6,116,cat_inhib,cat_inhib,cat_pos,inhibition,inhib,target,distractor,L,cat_inhib,Y,7/24/2015,11:21:00,0.561,1,-0.5780343734594406,-0.23752603141136527,0.3746167648693195
5909,14,1,6,117,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/24/2015,11:21:00,0.67,1,-0.40047756659712525,-0.23752603141136527,0.3746167648693195
5910,14,1,6,118,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,7/24/2015,11:21:00,0.336,1,-1.0906441190189327,-0.23752603141136527,0.3746167648693195
5911,14,1,6,119,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,7/24/2015,11:21:00,0.447,1,-0.8051966843685682,-0.23752603141136527,0.3746167648693195
5912,14,1,6,120,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/24/2015,11:21:00,0.42,1,-0.8675005677047231,-0.23752603141136527,0.3746167648693195
5913,14,1,6,121,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,7/24/2015,11:21:00,0.406,1,-0.9014021193804044,-0.23752603141136527,0.3746167648693195
5914,14,1,6,122,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/24/2015,11:21:00,0.438,1,-0.8255363686056909,-0.23752603141136527,0.3746167648693195
5915,14,1,6,123,teddybear_inhib,teddybear_inhib,teddybear_pos,inhibition,inhib,target,distractor,L,teddybear_inhib,Y,7/24/2015,11:21:00,0.538,1,-0.6198967188203526,-0.23752603141136527,0.3746167648693195
5916,14,1,6,124,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,L,flower_pos,Y,7/24/2015,11:21:00,0.651,1,-0.42924563677356775,-0.23752603141136527,0.3746167648693195
5917,14,1,6,125,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,7/24/2015,11:21:00,0.411,1,-0.8891620644859025,-0.23752603141136527,0.3746167648693195
5918,14,1,6,126,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,L,flower_inhib,N,7/24/2015,11:21:00,0.449,0,-0.8007323912398827,-0.23752603141136527,0.3746167648693195
5919,14,1,6,127,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,7/24/2015,11:21:00,0.427,1,-0.8509712657535126,-0.23752603141136527,0.3746167648693195
5920,14,1,6,128,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,L,flower_pos,Y,7/24/2015,11:21:00,0.486,1,-0.7215466550816433,-0.23752603141136527,0.3746167648693195
5921,14,1,6,129,flower_inhib,flower_pos,flower_inhib,inhibition,inhib,distractor,target,R,flower_inhib,Y,7/24/2015,11:21:00,0.554,1,-0.5905905922348531,-0.23752603141136527,0.3746167648693195
5922,14,1,6,130,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,7/24/2015,11:21:00,0.577,1,-0.5499130124740376,-0.23752603141136527,0.3746167648693195
5923,14,1,6,131,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/24/2015,11:21:00,0.382,1,-0.9623346703755619,-0.23752603141136527,0.3746167648693195
5924,14,1,6,132,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,7/24/2015,11:21:00,0.497,1,-0.6991652528855083,-0.23752603141136527,0.3746167648693195
5925,14,1,6,133,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/24/2015,11:21:00,0.356,1,-1.0328245481301066,-0.23752603141136527,0.3746167648693195
5926,14,1,6,134,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,7/24/2015,11:21:00,0.394,1,-0.9314043696842031,-0.23752603141136527,0.3746167648693195
5927,14,1,6,135,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,7/24/2015,11:21:00,0.473,1,-0.7486598904902041,-0.23752603141136527,0.3746167648693195
5928,14,1,6,136,apple_inhib,apple_pos,apple_inhib,inhibition,inhib,distractor,target,R,apple_inhib,Y,7/24/2015,11:21:00,0.594,1,-0.5208759596194922,-0.23752603141136527,0.3746167648693195
5929,14,1,6,137,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,7/24/2015,11:21:00,0.767,1,-0.26526847761488087,-0.23752603141136527,0.3746167648693195
5930,14,1,6,138,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,L,dog_inhib,N,7/24/2015,11:21:00,0.326,0,-1.1208578976154293,-0.23752603141136527,0.3746167648693195
5931,14,1,6,139,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,R,dog_inhib,N,7/24/2015,11:21:00,0.272,0,-1.3019532126861397,-0.23752603141136527,0.3746167648693195
5932,14,1,6,140,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,7/24/2015,11:21:00,0.542,1,-0.6124892775424908,-0.23752603141136527,0.3746167648693195
5933,14,1,6,141,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,7/24/2015,11:21:00,0.442,1,-0.816445396904439,-0.23752603141136527,0.3746167648693195
5934,14,1,6,142,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,7/24/2015,11:21:00,0.466,1,-0.7635696448564911,-0.23752603141136527,0.3746167648693195
5935,14,1,6,143,dog_inhib,dog_inhib,dog_pos,inhibition,inhib,target,distractor,L,dog_inhib,Y,7/24/2015,11:21:00,0.669,1,-0.4019712188539085,-0.23752603141136527,0.3746167648693195
5936,14,1,6,144,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/24/2015,11:21:00,0.508,1,-0.6772738314036552,-0.23752603141136527,0.3746167648693195
5937,14,1,6,145,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/24/2015,11:21:00,0.506,1,-0.6812186096946715,-0.23752603141136527,0.3746167648693195
5938,14,1,6,146,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/24/2015,11:21:00,0.325,1,-1.1239300966523995,-0.23752603141136527,0.3746167648693195
5939,14,1,6,147,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,7/24/2015,11:21:00,0.46,1,-0.7765287894989963,-0.23752603141136527,0.3746167648693195
5940,14,1,6,148,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/24/2015,11:21:00,0.333,1,-1.0996127890016931,-0.23752603141136527,0.3746167648693195
5941,14,1,6,149,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,7/24/2015,11:21:00,0.442,1,-0.816445396904439,-0.23752603141136527,0.3746167648693195
5942,14,1,6,150,bird_inhib,bird_pos,bird_inhib,inhibition,inhib,distractor,target,R,bird_inhib,Y,7/24/2015,11:21:00,0.713,1,-0.33827385856784115,-0.23752603141136527,0.3746167648693195
5943,14,1,6,151,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/24/2015,11:21:00,0.675,1,-0.3930425881096072,-0.23752603141136527,0.3746167648693195
5944,14,1,6,152,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/24/2015,11:21:00,0.415,1,-0.8794767587514388,-0.23752603141136527,0.3746167648693195
5945,14,1,6,153,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,L,car_pos,Y,7/24/2015,11:21:00,0.447,1,-0.8051966843685682,-0.23752603141136527,0.3746167648693195
5946,14,1,6,154,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/24/2015,11:21:00,0.396,1,-0.9263410677276565,-0.23752603141136527,0.3746167648693195
5947,14,1,6,155,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,L,car_pos,Y,7/24/2015,11:21:00,0.419,1,-0.8698843590599994,-0.23752603141136527,0.3746167648693195
5948,14,1,6,156,car_inhib,car_inhib,car_pos,inhibition,inhib,target,distractor,L,car_inhib,Y,7/24/2015,11:21:00,0.553,1,-0.5923972774598022,-0.23752603141136527,0.3746167648693195
5949,15,1,1,1,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/24/2015,11:21:00,1.077,1,0.07417939817425147,-0.23752603141136527,0.3746167648693195
5950,15,1,1,5,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/24/2015,11:21:00,0.564,1,-0.5727010274840783,-0.23752603141136527,0.3746167648693195
5951,15,1,1,3,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,7/24/2015,11:21:00,0.851,1,-0.16134315040876293,-0.23752603141136527,0.3746167648693195
5952,15,1,1,2,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,7/24/2015,11:21:00,1.167,1,0.15443635330441896,-0.23752603141136527,0.3746167648693195
5953,15,1,1,4,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,7/24/2015,11:21:00,0.66,1,-0.4155154439616658,-0.23752603141136527,0.3746167648693195
5954,15,1,1,6,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/24/2015,11:21:00,0.547,1,-0.6033064765601558,-0.23752603141136527,0.3746167648693195
