X1,subid,list,game.order,trial.num,word,leftpic,rightpic,game,trial.type,leftpic.type,rightpic.type,side.chosen,pic.chosen,response,date,timestamp,rt,age,agegroup,gender,english,response_numeric,log_rt,m_log_rt,sd_log_rt
5158,111515_2,2,4,21,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,11/15/2015,12:38:00,1.722,4.64,4,F,75,1,0.543486406005539,0.34839901594443556,0.5220063149724423
5159,111515_2,2,4,22,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,R,cookie_inhib,N,11/15/2015,12:38:00,1.194,4.64,4,F,75,0,0.1773090149704103,0.34839901594443556,0.5220063149724423
5160,111515_2,2,4,21,lamp_implic,lamp_implic,lamp_control,implicature,implicature,target,distractor,L,lamp_implic,Y,11/15/2015,12:38:00,1.913,4.64,4,F,75,1,0.6486726904581158,0.34839901594443556,0.5220063149724423
5161,111515_2,2,4,60,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,11/15/2015,12:38:00,1.306,4.64,4,F,75,1,0.26696903085423934,0.34839901594443556,0.5220063149724423
5162,111515_2,2,4,59,teddybear_inhib,teddybear_inhib,teddybear_pos,inhibition,inhib,target,distractor,L,teddybear_inhib,Y,11/15/2015,12:38:00,0.652,4.64,4,F,75,1,-0.4277107170554841,0.34839901594443556,0.5220063149724423
5163,111515_2,2,4,58,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,11/15/2015,12:38:00,0.825,4.64,4,F,75,1,-0.19237189264745613,0.34839901594443556,0.5220063149724423
5164,111515_2,2,4,35,banana_control,banana_control,banana_foil,implicature,unambiguous,target,distractor,L,banana_control,Y,11/15/2015,12:38:00,2.581,4.64,4,F,75,1,0.9481769207364767,0.34839901594443556,0.5220063149724423
5165,111515_2,2,4,59,cat_neg,cat_pos,cat_neg,negation,negative,distractor,target,L,cat_pos,N,11/15/2015,12:38:00,1.041,4.64,4,F,75,0,0.04018178963283176,0.34839901594443556,0.5220063149724423
5166,111515_2,2,4,73,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,11/15/2015,12:38:00,1.107,4.64,4,F,75,1,0.10165365372649982,0.34839901594443556,0.5220063149724423
5167,111515_2,2,4,15,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,11/15/2015,12:38:00,1.337,4.64,4,F,75,1,0.2904282981198061,0.34839901594443556,0.5220063149724423
5168,111515_2,2,4,33,bird_pos,bird_neg,bird_pos,negation,positive,distractor,target,L,bird_neg,N,11/15/2015,12:38:00,0.811,4.64,4,F,75,0,-0.20948722486672405,0.34839901594443556,0.5220063149724423
5169,111515_2,2,4,17,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,L,bird_pos,Y,11/15/2015,12:38:00,1.209,4.64,4,F,75,1,0.18979357163265567,0.34839901594443556,0.5220063149724423
5170,111515_2,2,4,75,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,11/15/2015,12:38:00,0.671,4.64,4,F,75,1,-0.3989861420104552,0.34839901594443556,0.5220063149724423
5171,111515_2,2,4,41,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,L,bicycle_inhib,N,11/15/2015,12:38:00,0.784,4.64,4,F,75,0,-0.24334625863172918,0.34839901594443556,0.5220063149724423
5172,111515_2,2,4,20,car_implic,car_control,car_implic,implicature,implicature,distractor,target,R,car_implic,Y,11/15/2015,12:38:00,1.343,4.64,4,F,75,1,0.2949059175411005,0.34839901594443556,0.5220063149724423
5173,111515_2,2,4,53,bicycle_control,bicycle_control,bicycle_foil,implicature,unambiguous,target,distractor,L,bicycle_control,Y,11/15/2015,12:38:00,1.698,4.64,4,F,75,1,0.5294510878891555,0.34839901594443556,0.5220063149724423
5174,111515_2,2,4,24,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,R,cookie_pos,Y,11/15/2015,12:38:00,1.011,4.64,4,F,75,1,0.010939940038334263,0.34839901594443556,0.5220063149724423
5175,111515_2,2,4,22,banana_implic,banana_control,banana_implic,implicature,implicature,distractor,target,R,banana_implic,Y,11/15/2015,12:38:00,1.658,4.64,4,F,75,1,0.5056120567131032,0.34839901594443556,0.5220063149724423
5176,111515_2,2,4,79,apple_inhib,apple_inhib,apple_pos,inhibition,inhib,target,distractor,R,apple_pos,N,11/15/2015,12:38:00,0.392,4.64,4,F,75,0,-0.9364934391916745,0.34839901594443556,0.5220063149724423
5178,111515_2,2,4,47,banana_pos,banana_inhib,banana_pos,inhibition,control,distractor,target,R,banana_pos,Y,11/15/2015,12:38:00,2.309,4.64,4,F,75,1,0.8368145303723584,0.34839901594443556,0.5220063149724423
5179,111515_2,2,4,12,cup_neg,cup_pos,cup_neg,negation,negative,distractor,target,L,cup_pos,N,11/15/2015,12:38:00,1.925,4.64,4,F,75,0,0.6549259677397475,0.34839901594443556,0.5220063149724423
5180,111515_2,2,4,32,teddybear_neg,teddybear_pos,teddybear_neg,negation,negative,distractor,target,L,teddybear_pos,N,11/15/2015,12:38:00,0.5569999999999979,4.64,4,F,75,0,-0.5851900390548568,0.34839901594443556,0.5220063149724423
5181,111515_2,2,4,16,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,R,lamp_inhib,N,11/15/2015,12:38:00,0.89,4.64,4,F,75,0,-0.11653381625595151,0.34839901594443556,0.5220063149724423
5182,111515_2,2,4,49,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,R,banana_inhib,N,11/15/2015,12:38:00,0.755,4.64,4,F,75,0,-0.28103752973311236,0.34839901594443556,0.5220063149724423
5183,111515_2,2,4,50,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,R,banana_inhib,N,11/15/2015,12:38:00,1.153,4.64,4,F,75,0,0.142367241286922,0.34839901594443556,0.5220063149724423
5184,111515_2,2,4,23,flower_neg,flower_neg,flower_pos,negation,negative,target,distractor,R,flower_pos,N,11/15/2015,12:38:00,0.532,4.64,4,F,75,0,-0.6311117896404926,0.34839901594443556,0.5220063149724423
5185,111515_2,2,4,24,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,L,teddybear_neg,N,11/15/2015,12:38:00,1.111,4.64,4,F,75,0,0.10526051065749294,0.34839901594443556,0.5220063149724423
5187,111515_2,2,4,77,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,11/15/2015,12:38:00,0.305,4.64,4,F,75,1,-1.1874435023747254,0.34839901594443556,0.5220063149724423
5188,111515_2,2,4,54,dog_implic,dog_implic,dog_control,implicature,implicature,target,distractor,L,dog_implic,Y,11/15/2015,12:38:00,1.257,4.64,4,F,75,1,0.22872792960811028,0.34839901594443556,0.5220063149724423
5189,111515_2,2,4,57,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,11/15/2015,12:38:00,0.467,4.64,4,F,75,1,-0.7614260213132397,0.34839901594443556,0.5220063149724423
5190,111515_2,2,4,23,bird_control,bird_control,bird_foil,implicature,unambiguous,target,distractor,L,bird_control,Y,11/15/2015,12:38:00,3.018,4.64,4,F,75,1,1.1045943603456572,0.34839901594443556,0.5220063149724423
5191,111515_2,2,4,60,dog_pos,dog_neg,dog_pos,negation,positive,distractor,target,L,dog_neg,N,11/15/2015,12:38:00,0.68,4.64,4,F,75,0,-0.3856624808119846,0.34839901594443556,0.5220063149724423
5192,111515_2,2,4,58,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,L,teddybear_neg,N,11/15/2015,12:38:00,0.801,4.64,4,F,75,0,-0.22189433191377778,0.34839901594443556,0.5220063149724423
5193,111515_2,2,4,12,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,11/15/2015,12:38:00,1.654,4.64,4,F,75,1,0.5031965966014995,0.34839901594443556,0.5220063149724423
5194,111515_2,2,4,24,cookie_implic,cookie_control,cookie_implic,implicature,implicature,distractor,target,R,cookie_implic,Y,11/15/2015,12:38:00,1.356,4.64,4,F,75,1,0.3045391895182039,0.34839901594443556,0.5220063149724423
5195,111515_2,2,4,41,cup_neg,cup_neg,cup_pos,negation,negative,target,distractor,R,cup_pos,N,11/15/2015,12:38:00,0.40800000000000103,4.64,4,F,75,0,-0.8964881045779728,0.34839901594443556,0.5220063149724423
5196,111515_2,2,4,25,dog_implic,dog_implic,dog_control,implicature,implicature,target,distractor,L,dog_implic,Y,11/15/2015,12:38:00,1.578,4.64,4,F,75,1,0.45615822242368254,0.34839901594443556,0.5220063149724423
5197,111515_2,2,4,76,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,11/15/2015,12:38:00,0.682,4.64,4,F,75,1,-0.38272562113867487,0.34839901594443556,0.5220063149724423
5198,111515_2,2,4,19,cat_implic,cat_implic,cat_control,implicature,implicature,target,distractor,L,cat_implic,Y,11/15/2015,12:38:00,1.899,4.64,4,F,75,1,0.6413274318301488,0.34839901594443556,0.5220063149724423
5199,111515_2,2,4,29,cup_implic,cup_implic,cup_control,implicature,implicature,target,distractor,L,cup_implic,Y,11/15/2015,12:38:00,3.249,4.64,4,F,75,1,1.1783472566869633,0.34839901594443556,0.5220063149724423
5200,111515_2,2,4,36,car_neg,car_pos,car_neg,negation,negative,distractor,target,R,car_neg,Y,11/15/2015,12:38:00,0.455,4.64,4,F,75,1,-0.7874578600311866,0.34839901594443556,0.5220063149724423
5201,111515_2,2,4,56,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,L,teddybear_inhib,N,11/15/2015,12:38:00,0.589,4.64,4,F,75,0,-0.5293290953305504,0.34839901594443556,0.5220063149724423
5202,111515_2,2,4,37,car_pos,car_neg,car_pos,negation,positive,distractor,target,L,car_neg,N,11/15/2015,12:38:00,0.893,4.64,4,F,75,0,-0.11316869810563798,0.34839901594443556,0.5220063149724423
5203,111515_2,2,4,36,bird_implic,bird_control,bird_implic,implicature,implicature,distractor,target,L,bird_control,N,11/15/2015,12:38:00,2.467,4.64,4,F,75,0,0.9030028375472197,0.34839901594443556,0.5220063149724423
5204,111515_2,2,4,78,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,11/15/2015,12:38:00,0.444,4.64,4,F,75,1,-0.8119307165499123,0.34839901594443556,0.5220063149724423
5205,111515_2,2,4,1,cookie_neg,cookie_neg,cookie_pos,negation,negative,target,distractor,L,cookie_neg,Y,11/15/2015,12:38:00,4.222,4.64,4,F,75,1,1.440308949426129,0.34839901594443556,0.5220063149724423
5206,111515_2,2,4,48,banana_pos,banana_inhib,banana_pos,inhibition,control,distractor,target,R,banana_pos,Y,11/15/2015,12:38:00,0.993,4.64,4,F,75,1,-0.007024614936964466,0.34839901594443556,0.5220063149724423
5207,111515_2,2,4,40,teddybear_neg,teddybear_neg,teddybear_pos,negation,negative,target,distractor,R,teddybear_pos,N,11/15/2015,12:38:00,0.627999999999998,4.64,4,F,75,0,-0.46521511251394154,0.34839901594443556,0.5220063149724423
5208,111515_2,2,4,53,lamp_pos,lamp_neg,lamp_pos,negation,positive,distractor,target,L,lamp_neg,N,11/15/2015,12:38:00,2.396,4.64,4,F,75,0,0.8738006802532029,0.34839901594443556,0.5220063149724423
5209,111515_2,2,4,51,bird_neg,bird_neg,bird_pos,negation,negative,target,distractor,L,bird_neg,Y,11/15/2015,12:38:00,1.552,4.64,4,F,75,1,0.43954442176102704,0.34839901594443556,0.5220063149724423
5210,111515_2,2,4,34,cat_pos,cat_neg,cat_pos,negation,positive,distractor,target,L,cat_neg,N,11/15/2015,12:38:00,0.833,4.64,4,F,75,0,-0.1827216368152944,0.34839901594443556,0.5220063149724423
5211,111515_2,2,4,51,car_control,car_control,car_foil,implicature,unambiguous,target,distractor,L,car_control,Y,11/15/2015,12:38:00,2.58,4.64,4,F,75,1,0.9477893989335261,0.34839901594443556,0.5220063149724423
5212,111515_2,2,4,28,car_implic,car_control,car_implic,implicature,implicature,distractor,target,R,car_implic,Y,11/15/2015,12:38:00,1.331,4.64,4,F,75,1,0.2859305394129745,0.34839901594443556,0.5220063149724423
5213,111515_2,2,4,35,banana_pos,banana_neg,banana_pos,negation,positive,distractor,target,R,banana_pos,Y,11/15/2015,12:38:00,0.958,4.64,4,F,75,1,-0.04290750101127655,0.34839901594443556,0.5220063149724423
5214,111515_2,2,4,51,banana_pos,banana_inhib,banana_pos,inhibition,control,distractor,target,R,banana_pos,Y,11/15/2015,12:38:00,0.923,4.64,4,F,75,1,-0.08012604447928486,0.34839901594443556,0.5220063149724423
5215,111515_2,2,4,53,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,11/15/2015,12:38:00,1.563,4.64,4,F,75,1,0.44660705143933954,0.34839901594443556,0.5220063149724423
5216,111515_2,2,4,55,teddybear_implic,teddybear_implic,teddybear_control,implicature,implicature,target,distractor,L,teddybear_implic,Y,11/15/2015,12:38:00,1.807,4.64,4,F,75,1,0.5916680116100914,0.34839901594443556,0.5220063149724423
5218,111515_2,2,4,11,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,11/15/2015,12:38:00,1.62,4.64,4,F,75,1,0.4824261492442928,0.34839901594443556,0.5220063149724423
5219,111515_2,2,4,57,cat_implic,cat_implic,cat_control,implicature,implicature,target,distractor,L,cat_implic,Y,11/15/2015,12:38:00,1.217,4.64,4,F,75,1,0.19638881400539018,0.34839901594443556,0.5220063149724423
5220,111515_2,2,4,9,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,11/15/2015,12:38:00,0.878,4.64,4,F,75,1,-0.1301086853470204,0.34839901594443556,0.5220063149724423
5221,111515_2,2,4,52,apple_neg,apple_neg,apple_pos,negation,negative,target,distractor,L,apple_neg,Y,11/15/2015,12:38:00,1.372,4.64,4,F,75,1,0.31626952930369356,0.34839901594443556,0.5220063149724423
5222,111515_2,2,4,50,flower_neg,flower_neg,flower_pos,negation,negative,target,distractor,L,flower_neg,Y,11/15/2015,12:38:00,1.591,4.64,4,F,75,1,0.4643627493556498,0.34839901594443556,0.5220063149724423
5223,111515_2,2,4,26,lamp_implic,lamp_implic,lamp_control,implicature,implicature,target,distractor,L,lamp_implic,Y,11/15/2015,12:38:00,1.594,4.64,4,F,75,1,0.46624658036802336,0.34839901594443556,0.5220063149724423
5224,111515_2,2,4,27,cookie_control,cookie_foil,cookie_control,implicature,unambiguous,distractor,target,L,cookie_foil,N,11/15/2015,12:38:00,3.594,4.64,4,F,75,0,1.2792657883613672,0.34839901594443556,0.5220063149724423
5225,111515_2,2,4,4,bicycle_pos,bicycle_pos,bicycle_neg,negation,positive,target,distractor,R,bicycle_neg,N,11/15/2015,12:38:00,0.877,4.64,4,F,75,0,-0.13124828660995402,0.34839901594443556,0.5220063149724423
5226,111515_2,2,4,6,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,R,bird_neg,N,11/15/2015,12:38:00,0.689,4.64,4,F,75,0,-0.37251400796847856,0.34839901594443556,0.5220063149724423
5227,111515_2,2,4,2,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,11/15/2015,12:38:00,1.206,4.64,4,F,75,1,0.18730909830499368,0.34839901594443556,0.5220063149724423
5228,111515_2,2,4,55,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,11/15/2015,12:38:00,0.606,4.64,4,F,75,1,-0.5008752929128226,0.34839901594443556,0.5220063149724423
5229,111515_2,2,4,54,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,11/15/2015,12:38:00,1.746,4.64,4,F,75,1,0.5573274574174104,0.34839901594443556,0.5220063149724423
5230,111515_2,2,4,38,banana_neg,banana_neg,banana_pos,negation,negative,target,distractor,L,banana_neg,Y,11/15/2015,12:38:00,0.48200000000000104,4.64,4,F,75,1,-0.7298111649315346,0.34839901594443556,0.5220063149724423
5231,111515_2,2,4,56,cookie_implic,cookie_implic,cookie_control,implicature,implicature,target,distractor,L,cookie_implic,Y,11/15/2015,12:38:00,1.37,4.64,4,F,75,1,0.3148107398400336,0.34839901594443556,0.5220063149724423
5232,111515_2,2,4,39,dog_pos,dog_neg,dog_pos,negation,positive,distractor,target,L,dog_neg,N,11/15/2015,12:38:00,0.953,4.64,4,F,75,0,-0.048140375327934984,0.34839901594443556,0.5220063149724423
5233,111515_2,2,4,8,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,11/15/2015,12:38:00,1.182,4.64,4,F,75,1,0.1672079189839064,0.34839901594443556,0.5220063149724423
5234,111515_2,2,4,49,banana_pos,banana_neg,banana_pos,negation,positive,distractor,target,R,banana_pos,Y,11/15/2015,12:38:00,1.098,4.64,4,F,75,1,0.09349034308733897,0.34839901594443556,0.5220063149724423
5235,111515_2,2,4,47,bicycle_neg,bicycle_neg,bicycle_pos,negation,negative,target,distractor,R,bicycle_pos,N,11/15/2015,12:38:00,1.394,4.64,4,F,75,0,0.3321773123383321,0.34839901594443556,0.5220063149724423
5236,111515_2,2,4,2,flower_neg,flower_neg,flower_pos,negation,negative,target,distractor,R,flower_pos,N,11/15/2015,12:38:00,0.968,4.64,4,F,75,0,-0.03252319170556006,0.34839901594443556,0.5220063149724423
5237,111515_2,2,4,3,cat_pos,cat_pos,cat_neg,negation,positive,target,distractor,L,cat_pos,Y,11/15/2015,12:38:00,1.21,4.64,4,F,75,1,0.1906203596086497,0.34839901594443556,0.5220063149724423
5238,111515_2,2,4,33,cat_control,cat_control,cat_foil,implicature,unambiguous,target,distractor,L,cat_control,Y,11/15/2015,12:38:00,3.246,4.64,4,F,75,1,1.1774234690923995,0.34839901594443556,0.5220063149724423
5239,111515_2,2,4,5,lamp_pos,lamp_neg,lamp_pos,negation,positive,distractor,target,L,lamp_neg,N,11/15/2015,12:38:00,1.01,4.64,4,F,75,0,0.009950330853168092,0.34839901594443556,0.5220063149724423
5240,111515_2,2,4,59,cup_implic,cup_implic,cup_control,implicature,implicature,target,distractor,R,cup_control,N,11/15/2015,12:38:00,2.931,4.64,4,F,75,0,1.0753436617287555,0.34839901594443556,0.5220063149724423
5241,111515_2,2,4,52,banana_inhib,banana_inhib,banana_pos,inhibition,inhib,target,distractor,R,banana_pos,N,11/15/2015,12:38:00,0.996,4.64,4,F,75,0,-0.004008021397538822,0.34839901594443556,0.5220063149724423
5242,111515_2,2,4,6,cup_inhib,cup_inhib,cup_pos,inhibition,inhib,target,distractor,L,cup_inhib,Y,11/15/2015,12:38:00,1.007,4.64,4,F,75,1,0.006975613736425138,0.34839901594443556,0.5220063149724423
5243,111515_2,2,4,11,teddybear_neg,teddybear_pos,teddybear_neg,negation,negative,distractor,target,L,teddybear_pos,N,11/15/2015,12:38:00,1.63,4.64,4,F,75,0,0.4885800148186709,0.34839901594443556,0.5220063149724423
5244,111515_2,2,4,57,cookie_neg,cookie_pos,cookie_neg,negation,negative,distractor,target,L,cookie_pos,N,11/15/2015,12:38:00,1.65,4.64,4,F,75,0,0.5007752879124892,0.34839901594443556,0.5220063149724423
5245,111515_2,2,4,10,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,11/15/2015,12:38:00,0.794,4.64,4,F,75,1,-0.23067181773500128,0.34839901594443556,0.5220063149724423
5246,111515_2,2,4,30,bicycle_control,bicycle_foil,bicycle_control,implicature,unambiguous,distractor,target,R,bicycle_control,Y,11/15/2015,12:38:00,2.093,4.64,4,F,75,1,0.7385984434638627,0.34839901594443556,0.5220063149724423
5247,111515_2,2,4,32,flower_control,flower_foil,flower_control,implicature,unambiguous,distractor,target,R,flower_control,Y,11/15/2015,12:38:00,2.411,4.64,4,F,75,1,0.880041599199034,0.34839901594443556,0.5220063149724423
5248,111515_2,2,4,58,apple_control,apple_foil,apple_control,implicature,unambiguous,distractor,target,R,apple_control,Y,11/15/2015,12:38:00,1.704,4.64,4,F,75,1,0.532978428407124,0.34839901594443556,0.5220063149724423
5249,111515_2,2,4,48,flower_neg,flower_pos,flower_neg,negation,negative,distractor,target,L,flower_pos,N,11/15/2015,12:38:00,1.823,4.64,4,F,75,0,0.6004834956965259,0.34839901594443556,0.5220063149724423
5250,111515_2,2,4,55,cup_pos,cup_neg,cup_pos,negation,positive,distractor,target,L,cup_neg,N,11/15/2015,12:38:00,1.589,4.64,4,F,75,0,0.4631048875545789,0.34839901594443556,0.5220063149724423
5251,111515_2,2,4,46,cookie_neg,cookie_pos,cookie_neg,negation,negative,distractor,target,L,cookie_pos,N,11/15/2015,12:38:00,1.512,4.64,4,F,75,0,0.4134332777573413,0.34839901594443556,0.5220063149724423
5252,111515_2,2,4,10,car_pos,car_pos,car_neg,negation,positive,target,distractor,L,car_pos,Y,11/15/2015,12:38:00,1.554,4.64,4,F,75,1,0.4408322519454557,0.34839901594443556,0.5220063149724423
5253,111515_2,2,4,56,car_neg,car_neg,car_pos,negation,negative,target,distractor,L,car_neg,Y,11/15/2015,12:38:00,1.521,4.64,4,F,75,1,0.4193680132771557,0.34839901594443556,0.5220063149724423
5254,111515_2,2,4,54,bicycle_pos,bicycle_neg,bicycle_pos,negation,positive,distractor,target,R,bicycle_pos,Y,11/15/2015,12:38:00,2.964,4.64,4,F,75,1,1.0865397074338405,0.34839901594443556,0.5220063149724423
5255,111515_2,2,4,60,banana_control,banana_control,banana_foil,implicature,unambiguous,target,distractor,L,banana_control,Y,11/15/2015,12:38:00,1.437,4.64,4,F,75,1,0.3625576070968879,0.34839901594443556,0.5220063149724423
5256,111515_2,2,4,31,teddybear_implic,teddybear_control,teddybear_implic,implicature,implicature,distractor,target,R,teddybear_implic,Y,11/15/2015,12:38:00,1.939,4.64,4,F,75,1,0.6621723762605147,0.34839901594443556,0.5220063149724423
