"","subid","list","trial.num","word","leftpic","rightpic","game","trial.type","leftpic.type","rightpic.type","side.chosen","pic.chosen","response","rt","agegroup"
"3368","11115_1",1,32,"cup_pos","cup_pos","cup_neg","negation","positive","target","distractor","R","cup_neg","N",1286,5
"3369","11115_1",1,34,"bicycle_pos","bicycle_pos","bicycle_neg","negation","positive","target","distractor","L","bicycle_pos","Y",1067,5
"3370","11115_1",1,57,"teddybear_implic","teddybear_implic","teddybear_control","implicature","implicature","target","distractor","R","teddybear_control","N",1530,5
"3371","11115_1",1,58,"cup_implic","cup_implic","cup_control","implicature","implicature","target","distractor","L","cup_implic","Y",2389,5
"3372","11115_1",1,59,"bicycle_control","bicycle_control","bicycle_foil","implicature","unambiguous","target","distractor","R","bicycle_foil","N",1043,5
"3373","11115_1",1,33,"car_control","car_control","car_foil","implicature","unambiguous","target","distractor","L","car_control","Y",1105,5
"3374","11115_1",1,21,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y",986,5
"3375","11115_1",1,35,"lamp_implic","lamp_implic","lamp_control","implicature","implicature","target","distractor","L","lamp_implic","Y",738,5
"3376","11115_1",1,49,"lamp_implic","lamp_implic","lamp_control","implicature","implicature","target","distractor","L","lamp_implic","Y",1070,5
"3377","11115_1",1,50,"car_control","car_control","car_foil","implicature","unambiguous","target","distractor","L","car_control","Y",1177,5
"3378","11115_1",1,51,"flower_implic","flower_control","flower_implic","implicature","implicature","distractor","target","R","flower_implic","Y",1696,5
"3379","11115_1",1,12,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y",1250,5
"3380","11115_1",1,13,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y",867,5
"3381","11115_1",1,27,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y",1320,5
"3382","11115_1",1,28,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y",959,5
"3383","11115_1",1,29,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y",892,5
"3384","11115_1",1,30,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y",723,5
"3385","11115_1",1,31,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y",675,5
"3386","11115_1",1,17,"cat_implic","cat_control","cat_implic","implicature","implicature","distractor","target","R","cat_implic","Y",2001,5
"3387","11115_1",1,34,"cookie_control","cookie_foil","cookie_control","implicature","unambiguous","distractor","target","R","cookie_control","Y",858,5
"3388","11115_1",1,48,"apple_implic","apple_implic","apple_control","implicature","implicature","target","distractor","L","apple_implic","Y",1492,5
"3389","11115_1",1,2,"cat_neg","cat_pos","cat_neg","negation","negative","distractor","target","R","cat_neg","Y",1971,5
"3390","11115_1",1,3,"teddybear_neg","teddybear_neg","teddybear_pos","negation","negative","target","distractor","L","teddybear_neg","Y",1205,5
"3391","11115_1",1,4,"cookie_neg","cookie_pos","cookie_neg","negation","negative","distractor","target","R","cookie_neg","Y",916,5
"3392","11115_1",1,5,"car_neg","car_pos","car_neg","negation","negative","distractor","target","L","car_pos","N",725,5
"3393","11115_1",1,6,"cup_pos","cup_neg","cup_pos","negation","positive","distractor","target","R","cup_pos","Y",2071,5
"3394","11115_1",1,14,"car_inhib","car_inhib","car_pos","inhibition","inhib","target","distractor","L","car_inhib","Y",1400,5
"3395","11115_1",1,15,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y",1194,5
"3396","11115_1",1,16,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y",793,5
"3397","11115_1",1,15,"flower_control","flower_foil","flower_control","implicature","unambiguous","distractor","target","R","flower_control","Y",1132,5
"3398","11115_1",1,16,"bird_implic","bird_implic","bird_control","implicature","implicature","target","distractor","L","bird_implic","Y",1002,5
"3399","11115_1",1,12,"banana_neg","banana_neg","banana_pos","negation","negative","target","distractor","L","banana_neg","Y",1339,5
"3400","11115_1",1,18,"cookie_control","cookie_foil","cookie_control","implicature","unambiguous","distractor","target","R","cookie_control","Y",1061,5
"3401","11115_1",1,1,"dog_neg","dog_neg","dog_pos","negation","negative","target","distractor","L","dog_neg","Y",2476,5
"3402","11115_1",1,72,"bird_inhib","bird_pos","bird_inhib","inhibition","inhib","distractor","target","R","bird_inhib","Y",971,5
"3403","11115_1",1,73,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y",1457,5
"3404","11115_1",1,74,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y",1292,5
"3405","11115_1",1,18,"apple_pos","apple_pos","apple_neg","negation","positive","target","distractor","L","apple_pos","Y",1906,5
"3406","11115_1",1,38,"bird_control","bird_control","bird_foil","implicature","unambiguous","target","distractor","L","bird_control","Y",1481,5
"3407","11115_1",1,7,"bicycle_pos","bicycle_pos","bicycle_neg","negation","positive","target","distractor","L","bicycle_pos","Y",1106,5
"3408","11115_1",1,8,"lamp_neg","lamp_pos","lamp_neg","negation","negative","distractor","target","R","lamp_neg","Y",1667,5
"3409","11115_1",1,9,"apple_pos","apple_pos","apple_neg","negation","positive","target","distractor","L","apple_pos","Y",1019,5
"3410","11115_1",1,10,"bird_neg","bird_pos","bird_neg","negation","negative","distractor","target","R","bird_neg","Y",1096,5
"3411","11115_1",1,11,"flower_pos","flower_neg","flower_pos","negation","positive","distractor","target","R","flower_pos","Y",3761,5
"3412","11115_1",1,45,"teddybear_control","teddybear_foil","teddybear_control","implicature","unambiguous","distractor","target","R","teddybear_control","Y",3763,5
"3413","11115_1",1,13,"flower_pos","flower_neg","flower_pos","negation","positive","distractor","target","R","flower_pos","Y",1463,5
"3414","11115_1",1,71,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y",776,5
"3415","11115_1",1,25,"car_pos","car_pos","car_neg","negation","positive","target","distractor","R","car_neg","N",1097,5
"3416","11115_1",1,26,"banana_neg","banana_neg","banana_pos","negation","negative","target","distractor","L","banana_neg","Y",3112,5
"3417","11115_1",1,27,"cat_neg","cat_pos","cat_neg","negation","negative","distractor","target","R","cat_neg","Y",1167,5
"3418","11115_1",1,28,"bird_neg","bird_neg","bird_pos","negation","negative","target","distractor","R","bird_pos","N",943,5
"3419","11115_1",1,10,"car_implic","car_implic","car_control","implicature","implicature","target","distractor","L","car_implic","Y",930,5
"3420","11115_1",1,11,"flower_implic","flower_control","flower_implic","implicature","implicature","distractor","target","R","flower_implic","Y",1015,5
"3421","11115_1",1,12,"bird_implic","bird_implic","bird_control","implicature","implicature","target","distractor","L","bird_implic","Y",1231,5
"3422","11115_1",1,13,"bicycle_implic","bicycle_implic","bicycle_control","implicature","implicature","target","distractor","L","bicycle_implic","Y",1842,5
"3423","11115_1",1,14,"dog_control","dog_foil","dog_control","implicature","unambiguous","distractor","target","R","dog_control","Y",1594,5
"3424","11115_1",1,44,"bicycle_implic","bicycle_control","bicycle_implic","implicature","implicature","distractor","target","L","bicycle_control","N",160,5
"3425","11115_1",1,55,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y",976,5
"3426","11115_1",1,56,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y",641,5
"3427","11115_1",1,57,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y",714,5
"3428","11115_1",1,19,"apple_control","apple_foil","apple_control","implicature","unambiguous","distractor","target","R","apple_control","Y",872,5
"3429","11115_1",1,20,"lamp_implic","lamp_control","lamp_implic","implicature","implicature","distractor","target","L","lamp_control","N",1506,5
"3430","11115_1",1,21,"banana_implic","banana_implic","banana_control","implicature","implicature","target","distractor","L","banana_implic","Y",2480,5
"3431","11115_1",1,22,"car_control","car_control","car_foil","implicature","unambiguous","target","distractor","L","car_control","Y",1930,5
"3432","11115_1",1,23,"cup_implic","cup_control","cup_implic","implicature","implicature","distractor","target","R","cup_implic","Y",1578,5
"3433","11115_1",1,24,"teddybear_implic","teddybear_implic","teddybear_control","implicature","implicature","target","distractor","L","teddybear_implic","Y",968,5
"3434","11115_1",1,44,"bird_pos","bird_neg","bird_pos","negation","positive","distractor","target","R","bird_pos","Y",1588,5
"3435","11115_1",1,45,"dog_pos","dog_neg","dog_pos","negation","positive","distractor","target","R","dog_pos","Y",1350,5
"3436","11115_1",1,46,"banana_pos","banana_pos","banana_neg","negation","positive","target","distractor","L","banana_pos","Y",1350,5
"3437","11115_1",1,56,"bird_implic","bird_control","bird_implic","implicature","implicature","distractor","target","L","bird_control","N",974,5
"3438","11115_1",1,48,"apple_neg","apple_neg","apple_pos","negation","negative","target","distractor","L","apple_neg","Y",1344,5
"3439","11115_1",1,49,"cup_neg","cup_neg","cup_pos","negation","negative","target","distractor","L","cup_neg","Y",1319,5
"3440","11115_1",1,50,"teddybear_pos","teddybear_pos","teddybear_neg","negation","positive","target","distractor","L","teddybear_pos","Y",805,5
"3441","11115_1",1,51,"car_neg","car_neg","car_pos","negation","negative","target","distractor","L","car_neg","Y",1173,5
"3442","11115_1",1,52,"apple_pos","apple_neg","apple_pos","negation","positive","distractor","target","R","apple_pos","Y",929,5
"3443","11115_1",1,53,"dog_pos","dog_pos","dog_neg","negation","positive","target","distractor","L","dog_pos","Y",820,5
"3444","11115_1",1,54,"banana_pos","banana_pos","banana_neg","negation","positive","target","distractor","L","banana_pos","Y",1251,5
"3445","11115_1",1,55,"bird_neg","bird_neg","bird_pos","negation","negative","target","distractor","L","bird_neg","Y",1126,5
"3446","11115_1",1,56,"lamp_neg","lamp_neg","lamp_pos","negation","negative","target","distractor","L","lamp_neg","Y",1503,5
"3447","11115_1",1,41,"car_control","car_control","car_foil","implicature","unambiguous","target","distractor","L","car_control","Y",899,5
"3448","11115_1",1,40,"lamp_control","lamp_foil","lamp_control","implicature","unambiguous","distractor","target","R","lamp_control","Y",1153,5
"3449","11115_1",1,42,"cat_implic","cat_implic","cat_control","implicature","implicature","target","distractor","L","cat_implic","Y",1497,5
"3450","11115_1",1,47,"cookie_neg","cookie_pos","cookie_neg","negation","negative","distractor","target","R","cookie_neg","Y",1182,5
"3451","11115_1",1,41,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y",943,5
"3452","11115_1",1,22,"dog_neg","dog_neg","dog_pos","negation","negative","target","distractor","L","dog_neg","Y",1394,5
"3453","11115_1",1,23,"banana_pos","banana_pos","banana_neg","negation","positive","target","distractor","L","banana_pos","Y",972,5
"3454","11115_1",1,24,"car_pos","car_neg","car_pos","negation","positive","distractor","target","R","car_pos","Y",1257,5
"3455","11115_1",1,6,"teddybear_implic","teddybear_implic","teddybear_control","implicature","implicature","target","distractor","L","teddybear_implic","Y",1501,5
"3456","11115_1",1,7,"dog_implic","dog_implic","dog_control","implicature","implicature","target","distractor","L","dog_implic","Y",1561,5
"3457","11115_1",1,8,"bicycle_control","bicycle_control","bicycle_foil","implicature","unambiguous","target","distractor","L","bicycle_control","Y",1417,5
"3458","11115_1",1,9,"lamp_control","lamp_foil","lamp_control","implicature","unambiguous","distractor","target","R","lamp_control","Y",1433,5
"3459","11115_1",1,48,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y",752,5
"3460","11115_1",1,52,"banana_control","banana_control","banana_foil","implicature","unambiguous","target","distractor","L","banana_control","Y",1101,5
"3461","11115_1",1,53,"cookie_control","cookie_foil","cookie_control","implicature","unambiguous","distractor","target","R","cookie_control","Y",1947,5
"3462","11115_1",1,54,"dog_control","dog_control","dog_foil","implicature","unambiguous","target","distractor","L","dog_control","Y",961,5
"3463","11115_1",1,55,"apple_implic","apple_control","apple_implic","implicature","implicature","distractor","target","R","apple_implic","Y",835,5
"3464","11115_1",1,52,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","L","flower_inhib","N",369,5
"3465","11115_1",1,53,"flower_inhib","flower_pos","flower_inhib","inhibition","inhib","distractor","target","R","flower_inhib","Y",1262,5
"3466","11115_1",1,54,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y",985,5
"3467","11115_1",1,68,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y",971,5
"3468","11115_1",1,58,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y",635,5
"3469","11115_1",1,59,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y",1578,5
"3470","11115_1",1,60,"cookie_inhib","cookie_inhib","cookie_pos","inhibition","inhib","target","distractor","L","cookie_inhib","Y",1373,5
"3471","11115_1",1,61,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y",1073,5
"3472","11115_1",1,62,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y",1101,5
"3473","11115_1",1,63,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","L","lamp_inhib","N",732,5
"3474","11115_1",1,25,"bird_control","bird_foil","bird_control","implicature","unambiguous","distractor","target","R","bird_control","Y",993,5
"3475","11115_1",1,26,"banana_implic","banana_implic","banana_control","implicature","implicature","target","distractor","L","banana_implic","Y",1031,5
"3476","11115_1",1,27,"apple_control","apple_control","apple_foil","implicature","unambiguous","target","distractor","L","apple_control","Y",1363,5
"3477","11115_1",1,28,"cat_control","cat_foil","cat_control","implicature","unambiguous","distractor","target","R","cat_control","Y",1200,5
