X1,subid,list,game.order,trial.num,word,leftpic,rightpic,game,trial.type,leftpic.type,rightpic.type,side.chosen,pic.chosen,response,date,timestamp,rt,response_numeric
4199,10,2,4,118,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/24/2015,08:26:00,0.716,1
4200,10,2,4,119,teddybear_inhib,teddybear_inhib,teddybear_pos,inhibition,inhib,target,distractor,L,teddybear_inhib,Y,7/24/2015,08:26:00,0.875,1
4201,10,2,4,120,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,7/24/2015,08:26:00,1.556,1
4202,10,2,4,121,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,7/24/2015,08:26:00,0.535,1
4203,10,2,4,122,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,7/24/2015,08:26:00,0.692,1
4204,10,2,4,123,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,L,cat_pos,Y,7/24/2015,08:26:00,0.585,1
4205,10,2,4,124,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,7/24/2015,08:26:00,0.51,1
4206,10,2,4,125,cat_inhib,cat_inhib,cat_pos,inhibition,inhib,target,distractor,L,cat_inhib,Y,7/24/2015,08:26:00,0.899,1
4207,10,2,4,126,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/24/2015,08:26:00,0.881,1
4208,10,2,4,127,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/24/2015,08:26:00,0.502,1
4209,10,2,4,128,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/24/2015,08:26:00,0.588,1
4210,10,2,4,129,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/24/2015,08:26:00,0.615,1
4211,10,2,4,130,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,7/24/2015,08:26:00,0.645,1
4212,10,2,4,131,lamp_inhib,lamp_pos,lamp_inhib,inhibition,inhib,distractor,target,R,lamp_inhib,Y,7/24/2015,08:26:00,0.881,1
4213,10,2,4,132,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,L,bicycle_pos,Y,7/24/2015,08:26:00,1.429,1
4214,10,2,4,133,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,L,bicycle_pos,Y,7/24/2015,08:26:00,0.588,1
4215,10,2,4,134,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,L,bicycle_inhib,N,7/24/2015,08:26:00,0.786,0
4216,10,2,4,135,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,R,bicycle_inhib,N,7/24/2015,08:26:00,0.665,0
4217,10,2,4,136,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,L,bicycle_inhib,N,7/24/2015,08:26:00,0.715,0
4218,10,2,4,137,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,R,bicycle_inhib,N,7/24/2015,08:26:00,0.788,0
4219,10,2,4,138,bicycle_inhib,bicycle_inhib,bicycle_pos,inhibition,inhib,target,distractor,L,bicycle_inhib,Y,7/24/2015,08:26:00,1.533,1
4220,10,2,4,139,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,7/24/2015,08:26:00,1.641,1
4221,10,2,4,140,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,L,cup_pos,Y,7/24/2015,08:26:00,0.724,1
4222,10,2,4,141,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,L,cup_pos,Y,7/24/2015,08:26:00,3.901,1
4223,10,2,4,142,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,7/24/2015,08:26:00,0.692,1
4224,10,2,4,143,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,7/24/2015,08:26:00,1.334,1
4225,10,2,4,144,cup_inhib,cup_pos,cup_inhib,inhibition,inhib,distractor,target,R,cup_inhib,Y,7/24/2015,08:26:00,1.101,1
4226,10,2,4,145,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,7/24/2015,08:26:00,1.008,1
4227,10,2,4,146,banana_pos,banana_inhib,banana_pos,inhibition,control,distractor,target,R,banana_pos,Y,7/24/2015,08:26:00,0.569,1
4228,10,2,4,147,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,7/24/2015,08:26:00,0.49,1
4229,10,2,4,148,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,R,banana_inhib,N,7/24/2015,08:26:00,0.498,0
4230,10,2,4,149,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,7/24/2015,08:26:00,0.71,1
4231,10,2,4,150,banana_inhib,banana_pos,banana_inhib,inhibition,inhib,distractor,target,R,banana_inhib,Y,7/24/2015,08:26:00,1.004,1
4232,10,2,4,151,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/24/2015,08:26:00,0.912,1
4233,10,2,4,152,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,R,cookie_pos,Y,7/24/2015,08:26:00,0.881,1
4234,10,2,4,153,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/24/2015,08:26:00,0.56,1
4235,10,2,4,154,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,R,cookie_pos,Y,7/24/2015,08:26:00,0.583,1
4236,10,2,4,155,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,R,cookie_pos,Y,7/24/2015,08:26:00,0.65,1
4237,10,2,4,156,cookie_inhib,cookie_pos,cookie_inhib,inhibition,inhib,distractor,target,R,cookie_inhib,Y,7/24/2015,08:26:00,0.898,1
4238,10,2,4,1,cookie_pos,cookie_pos,cookie_neg,negation,positive,target,distractor,L,cookie_pos,Y,7/24/2015,08:26:00,1.878,1
4239,10,2,4,2,flower_pos,flower_neg,flower_pos,negation,positive,distractor,target,R,flower_pos,Y,7/24/2015,08:26:00,0.842,1
4240,10,2,4,3,cat_pos,cat_pos,cat_neg,negation,positive,target,distractor,L,cat_pos,Y,7/24/2015,08:26:00,1.477,1
4241,10,2,4,4,bicycle_pos,bicycle_neg,bicycle_pos,negation,positive,distractor,target,R,bicycle_pos,Y,7/24/2015,08:26:00,1.359,1
4242,10,2,4,5,lamp_neg,lamp_pos,lamp_neg,negation,negative,distractor,target,L,lamp_pos,N,7/24/2015,08:26:00,6.807,0
4243,10,2,4,6,bird_neg,bird_pos,bird_neg,negation,negative,distractor,target,R,bird_neg,Y,7/24/2015,08:26:00,4.285,1
4244,10,2,4,7,banana_pos,banana_neg,banana_pos,negation,positive,distractor,target,R,banana_pos,Y,7/24/2015,08:26:00,1.16,1
4246,10,2,4,9,apple_neg,apple_pos,apple_neg,negation,negative,distractor,target,R,apple_neg,Y,7/24/2015,08:26:00,1.684,1
4247,10,2,4,10,car_pos,car_neg,car_pos,negation,positive,distractor,target,R,car_pos,Y,7/24/2015,08:26:00,2.092,1
4248,10,2,4,11,teddybear_pos,teddybear_pos,teddybear_neg,negation,positive,target,distractor,L,teddybear_pos,Y,7/24/2015,08:26:00,1.029,1
4249,10,2,4,12,cup_neg,cup_pos,cup_neg,negation,negative,distractor,target,R,cup_neg,Y,7/24/2015,08:26:00,1.474,1
4250,10,2,4,13,apple_neg,apple_pos,apple_neg,negation,negative,distractor,target,R,apple_neg,Y,7/24/2015,08:26:00,0.977999999999998,1
4251,10,2,4,14,cookie_neg,cookie_neg,cookie_pos,negation,negative,target,distractor,R,cookie_pos,N,7/24/2015,08:26:00,1.102,0
4252,10,2,4,15,banana_neg,banana_pos,banana_neg,negation,negative,distractor,target,R,banana_neg,Y,7/24/2015,08:26:00,4.379,1
4253,10,2,4,16,dog_pos,dog_pos,dog_neg,negation,positive,target,distractor,L,dog_pos,Y,7/24/2015,08:26:00,1.895,1
4254,10,2,4,17,bird_neg,bird_neg,bird_pos,negation,negative,target,distractor,L,bird_neg,Y,7/24/2015,08:26:00,2.962,1
4255,10,2,4,18,bicycle_neg,bicycle_neg,bicycle_pos,negation,negative,target,distractor,L,bicycle_neg,Y,7/24/2015,08:26:00,1.063,1
4256,10,2,4,19,cup_pos,cup_neg,cup_pos,negation,positive,distractor,target,R,cup_pos,Y,7/24/2015,08:26:00,1.795,1
4257,10,2,4,20,lamp_pos,lamp_pos,lamp_neg,negation,positive,target,distractor,L,lamp_pos,Y,7/24/2015,08:26:00,1.357,1
4258,10,2,4,21,car_neg,car_pos,car_neg,negation,negative,distractor,target,R,car_neg,Y,7/24/2015,08:26:00,1.146,1
4259,10,2,4,22,cat_neg,cat_pos,cat_neg,negation,negative,distractor,target,R,cat_neg,Y,7/24/2015,08:26:00,1.609,1
4260,10,2,4,23,flower_pos,flower_pos,flower_neg,negation,positive,target,distractor,L,flower_pos,Y,7/24/2015,08:26:00,1.424,1
4261,10,2,4,24,teddybear_neg,teddybear_neg,teddybear_pos,negation,negative,target,distractor,L,teddybear_neg,Y,7/24/2015,08:26:00,1.188,1
4262,10,2,4,25,lamp_neg,lamp_neg,lamp_pos,negation,negative,target,distractor,L,lamp_neg,Y,7/24/2015,08:26:00,1.045,1
4263,10,2,4,26,flower_pos,flower_pos,flower_neg,negation,positive,target,distractor,L,flower_pos,Y,7/24/2015,08:26:00,1.411,1
4264,10,2,4,27,bicycle_pos,bicycle_neg,bicycle_pos,negation,positive,distractor,target,R,bicycle_pos,Y,7/24/2015,08:26:00,1.455,1
4265,10,2,4,28,dog_neg,dog_neg,dog_pos,negation,negative,target,distractor,L,dog_neg,Y,7/24/2015,08:26:00,1.36,1
4266,10,2,4,29,cup_neg,cup_neg,cup_pos,negation,negative,target,distractor,L,cup_neg,Y,7/24/2015,08:26:00,1.408,1
4267,10,2,4,31,cookie_pos,cookie_neg,cookie_pos,negation,positive,distractor,target,R,cookie_pos,Y,7/24/2015,08:26:00,1.135,1
4268,10,2,4,30,apple_neg,apple_neg,apple_pos,negation,negative,target,distractor,L,apple_neg,Y,7/24/2015,08:26:00,5.16,1
4269,10,2,4,32,teddybear_neg,teddybear_pos,teddybear_neg,negation,negative,distractor,target,R,teddybear_neg,Y,7/24/2015,08:26:00,1.822,1
4270,10,2,4,33,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,L,bird_pos,Y,7/24/2015,08:26:00,1.38,1
4271,10,2,4,34,cat_pos,cat_pos,cat_neg,negation,positive,target,distractor,L,cat_pos,Y,7/24/2015,08:26:00,1.735,1
4272,10,2,4,35,banana_neg,banana_pos,banana_neg,negation,negative,distractor,target,R,banana_neg,Y,7/24/2015,08:26:00,1.312,1
4273,10,2,4,36,car_pos,car_pos,car_neg,negation,positive,target,distractor,L,car_pos,Y,7/24/2015,08:26:00,1.563,1
4274,10,2,4,37,car_neg,car_pos,car_neg,negation,negative,distractor,target,R,car_neg,Y,7/24/2015,08:26:00,1.413,1
4275,10,2,4,38,banana_pos,banana_neg,banana_pos,negation,positive,distractor,target,R,banana_pos,Y,7/24/2015,08:26:00,1.198,1
4276,10,2,4,39,dog_pos,dog_neg,dog_pos,negation,positive,distractor,target,R,dog_pos,Y,7/24/2015,08:26:00,2.692,1
4277,10,2,4,40,teddybear_neg,teddybear_neg,teddybear_pos,negation,negative,target,distractor,L,teddybear_neg,Y,7/24/2015,08:26:00,0.971999999999998,1
4278,10,2,4,41,cup_neg,cup_neg,cup_pos,negation,negative,target,distractor,L,cup_neg,Y,7/24/2015,08:26:00,1.322,1
4279,10,2,4,42,bird_pos,bird_neg,bird_pos,negation,positive,distractor,target,R,bird_pos,Y,7/24/2015,08:26:00,1.825,1
4280,10,2,4,43,apple_pos,apple_neg,apple_pos,negation,positive,distractor,target,R,apple_pos,Y,7/24/2015,08:26:00,1.041,1
4281,10,2,4,44,lamp_pos,lamp_neg,lamp_pos,negation,positive,distractor,target,R,lamp_pos,Y,7/24/2015,08:26:00,1.285,1
4282,10,2,4,45,cat_neg,cat_neg,cat_pos,negation,negative,target,distractor,L,cat_neg,Y,7/24/2015,08:26:00,1.219,1
4283,10,2,4,46,cookie_neg,cookie_neg,cookie_pos,negation,negative,target,distractor,L,cookie_neg,Y,7/24/2015,08:26:00,1.52,1
4284,10,2,4,47,bicycle_pos,bicycle_pos,bicycle_neg,negation,positive,target,distractor,L,bicycle_pos,Y,7/24/2015,08:26:00,1.487,1
4285,10,2,4,48,flower_neg,flower_pos,flower_neg,negation,negative,distractor,target,R,flower_neg,Y,7/24/2015,08:26:00,1.07,1
4286,10,2,4,49,banana_neg,banana_pos,banana_neg,negation,negative,distractor,target,R,banana_neg,Y,7/24/2015,08:26:00,1.197,1
4287,10,2,4,50,flower_neg,flower_neg,flower_pos,negation,negative,target,distractor,L,flower_neg,Y,7/24/2015,08:26:00,1.283,1
4288,10,2,4,51,bird_neg,bird_pos,bird_neg,negation,negative,distractor,target,R,bird_neg,Y,7/24/2015,08:26:00,1.039,1
4289,10,2,4,52,apple_neg,apple_neg,apple_pos,negation,negative,target,distractor,R,apple_pos,N,7/24/2015,08:26:00,1.381,0
4290,10,2,4,53,lamp_pos,lamp_pos,lamp_neg,negation,positive,target,distractor,L,lamp_pos,Y,7/24/2015,08:26:00,1.099,1
4291,10,2,4,54,bicycle_neg,bicycle_neg,bicycle_pos,negation,negative,target,distractor,L,bicycle_neg,Y,7/24/2015,08:26:00,1.164,1
4292,10,2,4,55,cup_neg,cup_pos,cup_neg,negation,negative,distractor,target,R,cup_neg,Y,7/24/2015,08:26:00,0.884000000000001,1
4293,10,2,4,56,car_pos,car_pos,car_neg,negation,positive,target,distractor,L,car_pos,Y,7/24/2015,08:26:00,1.062,1
4294,10,2,4,57,cookie_pos,cookie_pos,cookie_neg,negation,positive,target,distractor,L,cookie_pos,Y,7/24/2015,08:26:00,1.266,1
4295,10,2,4,58,teddybear_neg,teddybear_neg,teddybear_pos,negation,negative,target,distractor,L,teddybear_neg,Y,7/24/2015,08:26:00,1.764,1
4296,10,2,4,59,cat_pos,cat_neg,cat_pos,negation,positive,distractor,target,R,cat_pos,Y,7/24/2015,08:26:00,4.839,1
4297,10,2,4,60,dog_pos,dog_neg,dog_pos,negation,positive,distractor,target,R,dog_pos,Y,7/24/2015,08:26:00,1.103,1
4298,10,2,4,61,bird_pos,bird_neg,bird_pos,negation,positive,distractor,target,R,bird_pos,Y,7/24/2015,08:26:00,1.331,1
4299,10,2,4,62,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,R,teddybear_pos,Y,7/24/2015,08:26:00,1.422,1
4300,10,2,4,63,flower_neg,flower_pos,flower_neg,negation,negative,distractor,target,R,flower_neg,Y,7/24/2015,08:26:00,1.29,1
4301,10,2,4,64,car_neg,car_neg,car_pos,negation,negative,target,distractor,L,car_neg,Y,7/24/2015,08:26:00,1.039,1
4302,10,2,4,65,dog_neg,dog_neg,dog_pos,negation,negative,target,distractor,L,dog_neg,Y,7/24/2015,08:26:00,1.424,1
4303,10,2,4,66,apple_neg,apple_neg,apple_pos,negation,negative,target,distractor,L,apple_neg,Y,7/24/2015,08:26:00,1.201,1
4304,10,2,4,67,lamp_neg,lamp_neg,lamp_pos,negation,negative,target,distractor,L,lamp_neg,Y,7/24/2015,08:26:00,2.757,1
4305,10,2,4,68,bicycle_pos,bicycle_pos,bicycle_neg,negation,positive,target,distractor,L,bicycle_pos,Y,7/24/2015,08:26:00,1.338,1
4306,10,2,4,69,cookie_neg,cookie_pos,cookie_neg,negation,negative,distractor,target,R,cookie_neg,Y,7/24/2015,08:26:00,1.077,1
4307,10,2,4,70,banana_neg,banana_neg,banana_pos,negation,negative,target,distractor,L,banana_neg,Y,7/24/2015,08:26:00,1.188,1
4308,10,2,4,71,cat_pos,cat_neg,cat_pos,negation,positive,distractor,target,R,cat_pos,Y,7/24/2015,08:26:00,2.545,1
4309,10,2,4,72,cup_neg,cup_pos,cup_neg,negation,negative,distractor,target,R,cup_neg,Y,7/24/2015,08:26:00,2.099,1
4310,10,2,4,73,banana_neg,banana_pos,banana_neg,negation,negative,distractor,target,L,banana_pos,N,7/24/2015,08:26:00,1.006,0
4311,10,2,4,74,dog_pos,dog_pos,dog_neg,negation,positive,target,distractor,L,dog_pos,Y,7/24/2015,08:26:00,1.527,1
4312,10,2,4,75,flower_pos,flower_pos,flower_neg,negation,positive,target,distractor,L,flower_pos,Y,7/24/2015,08:26:00,1.224,1
4313,10,2,4,76,bird_neg,bird_pos,bird_neg,negation,negative,distractor,target,R,bird_neg,Y,7/24/2015,08:26:00,1.256,1
4314,10,2,4,77,lamp_neg,lamp_pos,lamp_neg,negation,negative,distractor,target,R,lamp_neg,Y,7/24/2015,08:26:00,1.081,1
4315,10,2,4,78,cat_pos,cat_pos,cat_neg,negation,positive,target,distractor,L,cat_pos,Y,7/24/2015,08:26:00,2.068,1
4316,10,2,4,79,cookie_pos,cookie_neg,cookie_pos,negation,positive,distractor,target,R,cookie_pos,Y,7/24/2015,08:26:00,1.166,1
4317,10,2,4,80,bicycle_neg,bicycle_pos,bicycle_neg,negation,negative,distractor,target,R,bicycle_neg,Y,7/24/2015,08:26:00,2.245,1
4318,10,2,4,81,apple_pos,apple_neg,apple_pos,negation,positive,distractor,target,R,apple_pos,Y,7/24/2015,08:26:00,1.363,1
4319,10,2,4,82,cup_neg,cup_pos,cup_neg,negation,negative,distractor,target,L,cup_pos,N,7/24/2015,08:26:00,1.019,0
4320,10,2,4,83,teddybear_pos,teddybear_pos,teddybear_neg,negation,positive,target,distractor,L,teddybear_pos,Y,7/24/2015,08:26:00,1.307,1
4321,10,2,4,84,car_pos,car_pos,car_neg,negation,positive,target,distractor,L,car_pos,Y,7/24/2015,08:26:00,1.522,1
4322,10,2,4,85,dog_neg,dog_pos,dog_neg,negation,negative,distractor,target,R,dog_neg,Y,7/24/2015,08:26:00,9.373,1
4323,10,2,4,86,bird_neg,bird_neg,bird_pos,negation,negative,target,distractor,L,bird_neg,Y,7/24/2015,08:26:00,1.082,1
4324,10,2,4,87,cup_neg,cup_pos,cup_neg,negation,negative,distractor,target,R,cup_neg,Y,7/24/2015,08:26:00,1.059,1
4325,10,2,4,88,banana_pos,banana_neg,banana_pos,negation,positive,distractor,target,R,banana_pos,Y,7/24/2015,08:26:00,1.053,1
4326,10,2,4,89,cookie_neg,cookie_pos,cookie_neg,negation,negative,distractor,target,R,cookie_neg,Y,7/24/2015,08:26:00,2.151,1
4327,10,2,4,90,lamp_pos,lamp_pos,lamp_neg,negation,positive,target,distractor,L,lamp_pos,Y,7/24/2015,08:26:00,8.808,1
4328,10,2,4,91,cat_pos,cat_neg,cat_pos,negation,positive,distractor,target,R,cat_pos,Y,7/24/2015,08:26:00,2.657,1
4329,10,2,4,92,car_neg,car_pos,car_neg,negation,negative,distractor,target,R,car_neg,Y,7/24/2015,08:26:00,1.42,1
4330,10,2,4,93,bicycle_neg,bicycle_pos,bicycle_neg,negation,negative,distractor,target,R,bicycle_neg,Y,7/24/2015,08:26:00,0.8270000000000011,1
4331,10,2,4,94,apple_pos,apple_pos,apple_neg,negation,positive,target,distractor,L,apple_pos,Y,7/24/2015,08:26:00,1.488,1
4332,10,2,4,95,flower_pos,flower_neg,flower_pos,negation,positive,distractor,target,R,flower_pos,Y,7/24/2015,08:26:00,1.236,1
4333,10,2,4,96,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,R,teddybear_pos,Y,7/24/2015,08:26:00,1.527,1
4334,10,2,4,97,apple_pos,apple_neg,apple_pos,negation,positive,distractor,target,R,apple_pos,Y,7/24/2015,08:26:00,2.003,1
4335,10,2,4,98,dog_pos,dog_neg,dog_pos,negation,positive,distractor,target,R,dog_pos,Y,7/24/2015,08:26:00,1.822,1
4336,10,2,4,99,bird_neg,bird_neg,bird_pos,negation,negative,target,distractor,L,bird_neg,Y,7/24/2015,08:26:00,2.673,1
4337,10,2,4,100,cookie_pos,cookie_neg,cookie_pos,negation,positive,distractor,target,R,cookie_pos,Y,7/24/2015,08:26:00,1.193,1
4338,10,2,4,101,teddybear_neg,teddybear_pos,teddybear_neg,negation,negative,distractor,target,R,teddybear_neg,Y,7/24/2015,08:26:00,7.756,1
4339,10,2,4,102,banana_pos,banana_neg,banana_pos,negation,positive,distractor,target,L,banana_neg,N,7/24/2015,08:26:00,0.977,0
4340,10,2,4,103,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,7/24/2015,08:26:00,1.943,1
4341,10,2,4,104,car_neg,car_neg,car_pos,negation,negative,target,distractor,L,car_neg,Y,7/24/2015,08:26:00,1.249,1
4342,10,2,4,105,flower_pos,flower_pos,flower_neg,negation,positive,target,distractor,L,flower_pos,Y,7/24/2015,08:26:00,1.56,1
4343,10,2,4,107,lamp_pos,lamp_pos,lamp_neg,negation,positive,target,distractor,L,lamp_pos,Y,7/24/2015,08:26:00,1.322,1
4344,10,2,4,106,cat_pos,cat_pos,cat_neg,negation,positive,target,distractor,L,cat_pos,Y,7/24/2015,08:26:00,2.214,1
4345,10,2,4,108,bicycle_pos,bicycle_neg,bicycle_pos,negation,positive,distractor,target,R,bicycle_pos,Y,7/24/2015,08:26:00,1.116,1
4346,10,2,4,109,cup_neg,cup_neg,cup_pos,negation,negative,target,distractor,L,cup_neg,Y,7/24/2015,08:26:00,2.189,1
4347,10,2,4,110,cat_pos,cat_pos,cat_neg,negation,positive,target,distractor,L,cat_pos,Y,7/24/2015,08:26:00,2.218,1
4348,10,2,4,111,banana_pos,banana_pos,banana_neg,negation,positive,target,distractor,L,banana_pos,Y,7/24/2015,08:26:00,1.061,1
4349,10,2,4,112,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,L,bird_pos,Y,7/24/2015,08:26:00,2.585,1
4350,10,2,4,113,apple_pos,apple_neg,apple_pos,negation,positive,distractor,target,R,apple_pos,Y,7/24/2015,08:26:00,1.401,1
4351,10,2,4,114,car_neg,car_neg,car_pos,negation,negative,target,distractor,L,car_neg,Y,7/24/2015,08:26:00,1.307,1
4352,10,2,4,115,lamp_neg,lamp_neg,lamp_pos,negation,negative,target,distractor,L,lamp_neg,Y,7/24/2015,08:26:00,1.179,1
4353,10,2,4,116,dog_neg,dog_pos,dog_neg,negation,negative,distractor,target,R,dog_neg,Y,7/24/2015,08:26:00,1.978,1
4354,10,2,4,117,bicycle_neg,bicycle_pos,bicycle_neg,negation,negative,distractor,target,R,bicycle_neg,Y,7/24/2015,08:26:00,1.146,1
4355,10,2,4,118,cookie_pos,cookie_pos,cookie_neg,negation,positive,target,distractor,L,cookie_pos,Y,7/24/2015,08:26:00,1.061,1
4356,10,2,4,119,teddybear_neg,teddybear_pos,teddybear_neg,negation,negative,distractor,target,R,teddybear_neg,Y,7/24/2015,08:26:00,1.821,1
4357,10,2,4,120,flower_pos,flower_neg,flower_pos,negation,positive,distractor,target,R,flower_pos,Y,7/24/2015,08:26:00,1.792,1
4358,11,2,5,1,cat_implic,cat_implic,cat_control,implicature,implicature,target,distractor,L,cat_implic,Y,7/24/2015,10:21:00,0.981,1
4359,11,2,5,2,bicycle_implic,bicycle_control,bicycle_implic,implicature,implicature,distractor,target,R,bicycle_implic,Y,7/24/2015,10:21:00,0.803,1
4360,11,2,5,3,cup_implic,cup_control,cup_implic,implicature,implicature,distractor,target,R,cup_implic,Y,7/24/2015,10:21:00,0.733,1
4361,11,2,5,4,teddybear_implic,teddybear_control,teddybear_implic,implicature,implicature,distractor,target,R,teddybear_implic,Y,7/24/2015,10:21:00,0.702,1
4362,11,2,5,5,bird_control,bird_foil,bird_control,implicature,unambiguous,distractor,target,R,bird_control,Y,7/24/2015,10:21:00,0.934,1
4363,11,2,5,6,apple_control,apple_control,apple_foil,implicature,unambiguous,target,distractor,L,apple_control,Y,7/24/2015,10:21:00,0.757,1
4364,11,2,5,7,dog_implic,dog_control,dog_implic,implicature,implicature,distractor,target,R,dog_implic,Y,7/24/2015,10:21:00,0.99,1
4365,11,2,5,8,cookie_implic,cookie_control,cookie_implic,implicature,implicature,distractor,target,R,cookie_implic,Y,7/24/2015,10:21:00,0.71,1
