"","subid","list","game.order","trial.num","word","leftpic","rightpic","game","trial.type","leftpic.type","rightpic.type","side.chosen","pic.chosen","response","date","timestamp","rt","age","agegroup","gender","english"
"3369","111215_5",1,5,51,"flower_control","flower_control","flower_foil","implicature","unambiguous","target","distractor","L","flower_control","Y","11/12/2015","15:34",1441,6.04,6,"F",100
"3370","111215_5",1,5,11,"flower_implic","flower_control","flower_implic","implicature","implicature","distractor","target","R","flower_implic","Y","11/12/2015","15:34",2033,6.04,6,"F",100
"3371","111215_5",1,5,16,"cat_pos","cat_neg","cat_pos","negation","positive","distractor","target","R","cat_pos","Y","11/12/2015","15:34",1251,6.04,6,"F",100
"3372","111215_5",1,5,4,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","11/12/2015","15:34",495,6.04,6,"F",100
"3373","111215_5",1,5,48,"apple_pos","apple_pos","apple_neg","negation","positive","target","distractor","L","apple_pos","Y","11/12/2015","15:34",1763,6.04,6,"F",100
"3374","111215_5",1,5,10,"car_implic","car_implic","car_control","implicature","implicature","target","distractor","L","car_implic","Y","11/12/2015","15:34",722,6.04,6,"F",100
"3375","111215_5",1,5,26,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","11/12/2015","15:34",3183,6.04,6,"F",100
"3376","111215_5",1,5,41,"car_control","car_foil","car_control","implicature","unambiguous","distractor","target","R","car_control","Y","11/12/2015","15:34",1975,6.04,6,"F",100
"3377","111215_5",1,5,36,"dog_control","dog_foil","dog_control","implicature","unambiguous","distractor","target","R","dog_control","Y","11/12/2015","15:34",240,6.04,6,"F",100
"3378","111215_5",1,5,27,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","11/12/2015","15:34",849,6.04,6,"F",100
"3379","111215_5",1,5,40,"lamp_implic","lamp_control","lamp_implic","implicature","implicature","distractor","target","R","lamp_implic","Y","11/12/2015","15:34",1055,6.04,6,"F",100
"3380","111215_5",1,5,15,"cookie_neg","cookie_neg","cookie_pos","negation","negative","target","distractor","L","cookie_neg","Y","11/12/2015","15:34",1530,6.04,6,"F",100
"3381","111215_5",1,5,29,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","11/12/2015","15:34",489,6.04,6,"F",100
"3382","111215_5",1,5,50,"car_control","car_foil","car_control","implicature","unambiguous","distractor","target","R","car_control","Y","11/12/2015","15:34",899,6.04,6,"F",100
"3383","111215_5",1,5,39,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","11/12/2015","15:34",953,6.04,6,"F",100
"3384","111215_5",1,5,69,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","11/12/2015","15:34",119,6.04,6,"F",100
"3385","111215_5",1,5,2,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","11/12/2015","15:34",1410,6.04,6,"F",100
"3386","111215_5",1,5,8,"bicycle_control","bicycle_foil","bicycle_control","implicature","unambiguous","distractor","target","L","bicycle_foil","N","11/12/2015","15:34",947,6.04,6,"F",100
"3387","111215_5",1,5,68,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y","11/12/2015","15:34",557,6.04,6,"F",100
"3388","111215_5",1,5,35,"lamp_implic","lamp_control","lamp_implic","implicature","implicature","distractor","target","R","lamp_implic","Y","11/12/2015","15:34",915,6.04,6,"F",100
"3389","111215_5",1,5,5,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","11/12/2015","15:34",282,6.04,6,"F",100
"3390","111215_5",1,5,49,"lamp_control","lamp_control","lamp_foil","implicature","unambiguous","target","distractor","L","lamp_control","Y","11/12/2015","15:34",1183,6.04,6,"F",100
"3391","111215_5",1,5,38,"bird_implic","bird_implic","bird_control","implicature","implicature","target","distractor","L","bird_implic","Y","11/12/2015","15:34",1542,6.04,6,"F",100
"3392","111215_5",1,5,66,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","L","bird_inhib","N","11/12/2015","15:34",472,6.04,6,"F",100
"3393","111215_5",1,5,3,"apple_control","apple_control","apple_foil","implicature","unambiguous","target","distractor","L","apple_control","Y","11/12/2015","15:34",1414,6.04,6,"F",100
"3394","111215_5",1,5,6,"apple_inhib","apple_inhib","apple_pos","inhibition","inhib","target","distractor","L","apple_inhib","Y","11/12/2015","15:34",219,6.04,6,"F",100
"3395","111215_5",1,5,6,"teddybear_control","teddybear_control","teddybear_foil","implicature","unambiguous","target","distractor","L","teddybear_control","Y","11/12/2015","15:34",1023,6.04,6,"F",100
"3396","111215_5",1,5,9,"lamp_control","lamp_control","lamp_foil","implicature","unambiguous","target","distractor","R","lamp_foil","N","11/12/2015","15:34",767,6.04,6,"F",100
"3397","111215_5",1,5,3,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","11/12/2015","15:34",818,6.04,6,"F",100
"3398","111215_5",1,5,14,"bicycle_neg","bicycle_pos","bicycle_neg","negation","negative","distractor","target","R","bicycle_neg","Y","11/12/2015","15:34",2284,6.04,6,"F",100
"3399","111215_5",1,5,34,"cookie_control","cookie_control","cookie_foil","implicature","unambiguous","target","distractor","L","cookie_control","Y","11/12/2015","15:34",1137,6.04,6,"F",100
"3400","111215_5",1,5,47,"dog_control","dog_control","dog_foil","implicature","unambiguous","target","distractor","L","dog_control","Y","11/12/2015","15:34",1051,6.04,6,"F",100
"3401","111215_5",1,5,38,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","11/12/2015","15:34",995,6.04,6,"F",100
"3402","111215_5",1,5,46,"banana_neg","banana_pos","banana_neg","negation","negative","distractor","target","R","banana_neg","Y","11/12/2015","15:34",1348,6.04,6,"F",100
"3403","111215_5",1,5,49,"cup_neg","cup_pos","cup_neg","negation","negative","distractor","target","R","cup_neg","Y","11/12/2015","15:34",770.000000000001,6.04,6,"F",100
"3404","111215_5",1,5,8,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y","11/12/2015","15:34",1504,6.04,6,"F",100
"3405","111215_5",1,5,42,"cat_control","cat_control","cat_foil","implicature","unambiguous","target","distractor","L","cat_control","Y","11/12/2015","15:34",1384,6.04,6,"F",100
"3406","111215_5",1,5,1,"banana_control","banana_control","banana_foil","implicature","unambiguous","target","distractor","L","banana_control","Y","11/12/2015","15:34",2516,6.04,6,"F",100
"3407","111215_5",1,5,5,"cookie_control","cookie_foil","cookie_control","implicature","unambiguous","distractor","target","R","cookie_control","Y","11/12/2015","15:34",1938,6.04,6,"F",100
"3408","111215_5",1,5,4,"cat_control","cat_foil","cat_control","implicature","unambiguous","distractor","target","R","cat_control","Y","11/12/2015","15:34",1262,6.04,6,"F",100
"3409","111215_5",1,5,7,"dog_implic","dog_control","dog_implic","implicature","implicature","distractor","target","R","dog_implic","Y","11/12/2015","15:34",944,6.04,6,"F",100
"3410","111215_5",1,5,1,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","R","apple_inhib","N","11/12/2015","15:34",1613,6.04,6,"F",100
"3411","111215_5",1,5,48,"apple_implic","apple_control","apple_implic","implicature","implicature","distractor","target","R","apple_implic","Y","11/12/2015","15:34",1811,6.04,6,"F",100
"3412","111215_5",1,5,36,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","11/12/2015","15:34",652,6.04,6,"F",100
"3413","111215_5",1,5,13,"flower_neg","flower_pos","flower_neg","negation","negative","distractor","target","R","flower_neg","Y","11/12/2015","15:34",1381,6.04,6,"F",100
"3414","111215_5",1,5,25,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","R","banana_inhib","N","11/12/2015","15:34",163,6.04,6,"F",100
"3415","111215_5",1,5,24,"car_pos","car_neg","car_pos","negation","positive","distractor","target","R","car_pos","Y","11/12/2015","15:34",1737,6.04,6,"F",100
"3416","111215_5",1,5,52,"banana_implic","banana_control","banana_implic","implicature","implicature","distractor","target","R","banana_implic","Y","11/12/2015","15:34",804,6.04,6,"F",100
"3417","111215_5",1,5,17,"lamp_neg","lamp_pos","lamp_neg","negation","negative","distractor","target","R","lamp_neg","Y","11/12/2015","15:34",1232,6.04,6,"F",100
"3418","111215_5",1,5,70,"bird_inhib","bird_inhib","bird_pos","inhibition","inhib","target","distractor","R","bird_pos","N","11/12/2015","15:34",121,6.04,6,"F",100
"3419","111215_5",1,5,32,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","11/12/2015","15:34",908,6.04,6,"F",100
"3420","111215_5",1,5,2,"cup_implic","cup_control","cup_implic","implicature","implicature","distractor","target","R","cup_implic","Y","11/12/2015","15:34",1607,6.04,6,"F",100
"3421","111215_5",1,5,44,"bicycle_implic","bicycle_control","bicycle_implic","implicature","implicature","distractor","target","R","bicycle_implic","Y","11/12/2015","15:34",1066,6.04,6,"F",100
"3422","111215_5",1,5,60,"cookie_pos","cookie_neg","cookie_pos","negation","positive","distractor","target","R","cookie_pos","Y","11/12/2015","15:34",910,6.04,6,"F",100
"3423","111215_5",1,5,59,"flower_pos","flower_neg","flower_pos","negation","positive","distractor","target","R","flower_pos","Y","11/12/2015","15:34",986,6.04,6,"F",100
"3424","111215_5",1,5,46,"cup_control","cup_foil","cup_control","implicature","unambiguous","distractor","target","R","cup_control","Y","11/12/2015","15:34",804,6.04,6,"F",100
"3425","111215_5",1,5,33,"car_implic","car_control","car_implic","implicature","implicature","distractor","target","R","car_implic","Y","11/12/2015","15:34",843,6.04,6,"F",100
"3426","111215_5",1,5,19,"bird_neg","bird_pos","bird_neg","negation","negative","distractor","target","R","bird_neg","Y","11/12/2015","15:34",1075,6.04,6,"F",100
"3427","111215_5",1,5,20,"cup_neg","cup_neg","cup_pos","negation","negative","target","distractor","L","cup_neg","Y","11/12/2015","15:34",1405,6.04,6,"F",100
"3428","111215_5",1,5,47,"cookie_neg","cookie_neg","cookie_pos","negation","negative","target","distractor","L","cookie_neg","Y","11/12/2015","15:34",1773,6.04,6,"F",100
"3429","111215_5",1,5,65,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","11/12/2015","15:34",657,6.04,6,"F",100
"3430","111215_5",1,5,53,"cookie_control","cookie_control","cookie_foil","implicature","unambiguous","target","distractor","L","cookie_control","Y","11/12/2015","15:34",1442,6.04,6,"F",100
"3431","111215_5",1,5,7,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","11/12/2015","15:34",5801,6.04,6,"F",100
"3432","111215_5",1,5,39,"banana_control","banana_control","banana_foil","implicature","unambiguous","target","distractor","L","banana_control","Y","11/12/2015","15:34",1450,6.04,6,"F",100
"3433","111215_5",1,5,43,"flower_implic","flower_implic","flower_control","implicature","implicature","target","distractor","L","flower_implic","Y","11/12/2015","15:34",1710,6.04,6,"F",100
"3434","111215_5",1,5,18,"apple_pos","apple_pos","apple_neg","negation","positive","target","distractor","L","apple_pos","Y","11/12/2015","15:34",1376,6.04,6,"F",100
"3435","111215_5",1,5,58,"cat_pos","cat_pos","cat_neg","negation","positive","target","distractor","L","cat_pos","Y","11/12/2015","15:34",1094,6.04,6,"F",100
"3436","111215_5",1,5,45,"teddybear_implic","teddybear_control","teddybear_implic","implicature","implicature","distractor","target","R","teddybear_implic","Y","11/12/2015","15:34",986,6.04,6,"F",100
"3437","111215_5",1,5,32,"cup_implic","cup_implic","cup_control","implicature","implicature","target","distractor","L","cup_implic","Y","11/12/2015","15:34",1592,6.04,6,"F",100
"3438","111215_5",1,5,35,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","R","bicycle_inhib","N","11/12/2015","15:34",1010,6.04,6,"F",100
"3439","111215_5",1,5,23,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","R","teddybear_inhib","N","11/12/2015","15:34",362,6.04,6,"F",100
"3440","111215_5",1,5,24,"teddybear_inhib","teddybear_pos","teddybear_inhib","inhibition","inhib","distractor","target","R","teddybear_inhib","Y","11/12/2015","15:34",171,6.04,6,"F",100
"3441","111215_5",1,5,37,"bicycle_inhib","bicycle_inhib","bicycle_pos","inhibition","inhib","target","distractor","R","bicycle_pos","N","11/12/2015","15:34",903,6.04,6,"F",100
"3442","111215_5",1,5,21,"teddybear_neg","teddybear_pos","teddybear_neg","negation","negative","distractor","target","R","teddybear_neg","Y","11/12/2015","15:34",1492,6.04,6,"F",100
"3443","111215_5",1,5,40,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","11/12/2015","15:34",799,6.04,6,"F",100
"3444","111215_5",1,5,41,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","11/12/2015","15:34",1074,6.04,6,"F",100
"3445","111215_5",1,5,54,"dog_control","dog_foil","dog_control","implicature","unambiguous","distractor","target","R","dog_control","Y","11/12/2015","15:34",779,6.04,6,"F",100
"3446","111215_5",1,5,31,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","11/12/2015","15:34",3145,6.04,6,"F",100
"3447","111215_5",1,5,30,"teddybear_implic","teddybear_control","teddybear_implic","implicature","implicature","distractor","target","R","teddybear_implic","Y","11/12/2015","15:34",933,6.04,6,"F",100
"3448","111215_5",1,5,56,"lamp_neg","lamp_neg","lamp_pos","negation","negative","target","distractor","R","lamp_pos","N","11/12/2015","15:34",1099,6.04,6,"F",100
"3449","111215_5",1,5,33,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","11/12/2015","15:34",745,6.04,6,"F",100
"3450","111215_5",1,5,57,"bicycle_neg","bicycle_pos","bicycle_neg","negation","negative","distractor","target","R","bicycle_neg","Y","11/12/2015","15:34",1760,6.04,6,"F",100
"3451","111215_5",1,5,11,"flower_neg","flower_pos","flower_neg","negation","negative","distractor","target","R","flower_neg","Y","11/12/2015","15:34",1995,6.04,6,"F",100
"3452","111215_5",1,5,10,"bird_pos","bird_neg","bird_pos","negation","positive","distractor","target","R","bird_pos","Y","11/12/2015","15:34",1256,6.04,6,"F",100
"3453","111215_5",1,5,62,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","R","lamp_inhib","N","11/12/2015","15:34",201,6.04,6,"F",100
"3454","111215_5",1,5,67,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","L","bird_inhib","N","11/12/2015","15:34",519,6.04,6,"F",100
"3455","111215_5",1,5,44,"bird_pos","bird_neg","bird_pos","negation","positive","distractor","target","R","bird_pos","Y","11/12/2015","15:34",1058,6.04,6,"F",100
"3456","111215_5",1,5,45,"dog_neg","dog_pos","dog_neg","negation","negative","distractor","target","L","dog_pos","N","11/12/2015","15:34",1104,6.04,6,"F",100
"3457","111215_5",1,5,22,"dog_pos","dog_pos","dog_neg","negation","positive","target","distractor","L","dog_pos","Y","11/12/2015","15:34",1287,6.04,6,"F",100
"3458","111215_5",1,5,51,"car_pos","car_pos","car_neg","negation","positive","target","distractor","L","car_pos","Y","11/12/2015","15:34",1364,6.04,6,"F",100
"3459","111215_5",1,5,30,"banana_inhib","banana_pos","banana_inhib","inhibition","inhib","distractor","target","L","banana_pos","N","11/12/2015","15:34",1219,6.04,6,"F",100
"3460","111215_5",1,5,72,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","L","cup_inhib","N","11/12/2015","15:34",18,6.04,6,"F",100
"3461","111215_5",1,5,31,"bicycle_implic","bicycle_implic","bicycle_control","implicature","implicature","target","distractor","L","bicycle_implic","Y","11/12/2015","15:34",557,6.04,6,"F",100
"3462","111215_5",1,5,15,"flower_control","flower_foil","flower_control","implicature","unambiguous","distractor","target","R","flower_control","Y","11/12/2015","15:34",752,6.04,6,"F",100
"3463","111215_5",1,5,22,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","R","teddybear_inhib","N","11/12/2015","15:34",492,6.04,6,"F",100
"3464","111215_5",1,5,34,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","R","bicycle_inhib","N","11/12/2015","15:34",12616,6.04,6,"F",100
"3465","111215_5",1,5,12,"car_inhib","car_inhib","car_pos","inhibition","inhib","target","distractor","L","car_inhib","Y","11/12/2015","15:34",1431,6.04,6,"F",100
"3466","111215_5",1,5,16,"bird_implic","bird_control","bird_implic","implicature","implicature","distractor","target","L","bird_control","N","11/12/2015","15:34",678,6.04,6,"F",100
"3467","111215_5",1,5,63,"lamp_inhib","lamp_inhib","lamp_pos","inhibition","inhib","target","distractor","L","lamp_inhib","Y","11/12/2015","15:34",3558,6.04,6,"F",100
"3468","111215_5",1,5,12,"banana_pos","banana_pos","banana_neg","negation","positive","target","distractor","L","banana_pos","Y","11/12/2015","15:34",1093,6.04,6,"F",100
"3469","111215_5",1,5,64,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","11/12/2015","15:34",1099,6.04,6,"F",100
